m,q,available_strain_impulse_I,stage_energy_ratio,time_ratio,Jreq_area_gate,energy_sum_ok,time_sum_ok,area_gate_ok,all_three_ok
2.000000000000000000e+00,3.543578677906981250e-02,3.000000000000000000e+00,1.417431471162792500e-01,6.278474923258494213e-04,3.686606633801489341e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.543578677906981250e-02,4.000000000000000000e+00,1.417431471162792500e-01,6.278474923258494213e-04,3.686606633801489341e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.614270445271919319e-02,1.000000000000000000e+00,1.445708178108767727e-01,6.531475425783038729e-04,3.666853754227149320e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.614270445271919319e-02,2.000000000000000000e+00,1.445708178108767727e-01,6.531475425783038729e-04,3.666853754227149320e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.614270445271919319e-02,3.000000000000000000e+00,1.445708178108767727e-01,6.531475425783038729e-04,3.666853754227149320e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.614270445271919319e-02,4.000000000000000000e+00,1.445708178108767727e-01,6.531475425783038729e-04,3.666853754227149320e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.686372460983912414e-02,1.000000000000000000e+00,1.474548984393564965e-01,6.794670960550293869e-04,3.647100874652809299e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.686372460983912414e-02,2.000000000000000000e+00,1.474548984393564965e-01,6.794670960550293869e-04,3.647100874652809299e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.686372460983912414e-02,3.000000000000000000e+00,1.474548984393564965e-01,6.794670960550293869e-04,3.647100874652809299e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.686372460983912414e-02,4.000000000000000000e+00,1.474548984393564965e-01,6.794670960550293869e-04,3.647100874652809299e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.759912858451906065e-02,1.000000000000000000e+00,1.503965143380762426e-01,7.068472351575991533e-04,3.627347995078469278e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.759912858451906065e-02,2.000000000000000000e+00,1.503965143380762426e-01,7.068472351575991533e-04,3.627347995078469278e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.759912858451906065e-02,3.000000000000000000e+00,1.503965143380762426e-01,7.068472351575991533e-04,3.627347995078469278e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.759912858451906065e-02,4.000000000000000000e+00,1.503965143380762426e-01,7.068472351575991533e-04,3.627347995078469278e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.834920332325496284e-02,1.000000000000000000e+00,1.533968132930198514e-01,7.353306977641747497e-04,3.607595115504129257e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.834920332325496284e-02,2.000000000000000000e+00,1.533968132930198514e-01,7.353306977641747497e-04,3.607595115504129257e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.834920332325496284e-02,3.000000000000000000e+00,1.533968132930198514e-01,7.353306977641747497e-04,3.607595115504129257e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.834920332325496284e-02,4.000000000000000000e+00,1.533968132930198514e-01,7.353306977641747497e-04,3.607595115504129257e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.911424149691264396e-02,1.000000000000000000e+00,1.564569659876505758e-01,7.649619439394015610e-04,3.587842235929788792e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.911424149691264396e-02,2.000000000000000000e+00,1.564569659876505758e-01,7.649619439394015610e-04,3.587842235929788792e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.911424149691264396e-02,3.000000000000000000e+00,1.564569659876505758e-01,7.649619439394015610e-04,3.587842235929788792e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.911424149691264396e-02,4.000000000000000000e+00,1.564569659876505758e-01,7.649619439394015610e-04,3.587842235929788792e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,3.989454161492467232e-02,1.000000000000000000e+00,1.595781664596986893e-01,7.957872253324782107e-04,3.568089356355449215e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.989454161492467232e-02,2.000000000000000000e+00,1.595781664596986893e-01,7.957872253324782107e-04,3.568089356355449215e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.989454161492467232e-02,3.000000000000000000e+00,1.595781664596986893e-01,7.957872253324782107e-04,3.568089356355449215e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.989454161492467232e-02,4.000000000000000000e+00,1.595781664596986893e-01,7.957872253324782107e-04,3.568089356355449215e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.069040814176551335e-02,1.000000000000000000e+00,1.627616325670620534e-01,8.278546573717286043e-04,3.548336476781109194e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.069040814176551335e-02,2.000000000000000000e+00,1.627616325670620534e-01,8.278546573717286043e-04,3.548336476781109194e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.069040814176551335e-02,3.000000000000000000e+00,1.627616325670620534e-01,8.278546573717286043e-04,3.548336476781109194e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.069040814176551335e-02,4.000000000000000000e+00,1.627616325670620534e-01,8.278546573717286043e-04,3.548336476781109194e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.150215161575013939e-02,1.000000000000000000e+00,1.660086064630005576e-01,8.612142943683559829e-04,3.528583597206769173e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.150215161575013939e-02,2.000000000000000000e+00,1.660086064630005576e-01,8.612142943683559829e-04,3.528583597206769173e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.150215161575013939e-02,3.000000000000000000e+00,1.660086064630005576e-01,8.612142943683559829e-04,3.528583597206769173e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.150215161575013939e-02,4.000000000000000000e+00,1.660086064630005576e-01,8.612142943683559829e-04,3.528583597206769173e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.233008877020267430e-02,1.000000000000000000e+00,1.693203550808106972e-01,8.959182076466192966e-04,3.508830717632429153e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.233008877020267430e-02,2.000000000000000000e+00,1.693203550808106972e-01,8.959182076466192966e-04,3.508830717632429153e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.233008877020267430e-02,3.000000000000000000e+00,1.693203550808106972e-01,8.959182076466192966e-04,3.508830717632429153e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.233008877020267430e-02,4.000000000000000000e+00,1.693203550808106972e-01,8.959182076466192966e-04,3.508830717632429153e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.317454265704222943e-02,1.000000000000000000e+00,1.726981706281689177e-01,9.320205668223795984e-04,3.489077838058089132e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.317454265704222943e-02,2.000000000000000000e+00,1.726981706281689177e-01,9.320205668223795984e-04,3.489077838058089132e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.317454265704222943e-02,3.000000000000000000e+00,1.726981706281689177e-01,9.320205668223795984e-04,3.489077838058089132e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.317454265704222943e-02,4.000000000000000000e+00,1.726981706281689177e-01,9.320205668223795984e-04,3.489077838058089132e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.403584277283421888e-02,1.000000000000000000e+00,1.761433710913368755e-01,9.695777243568878432e-04,3.469324958483748222e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.403584277283421888e-02,2.000000000000000000e+00,1.761433710913368755e-01,9.695777243568878432e-04,3.469324958483748222e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.403584277283421888e-02,3.000000000000000000e+00,1.761433710913368755e-01,9.695777243568878432e-04,3.469324958483748222e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.403584277283421888e-02,4.000000000000000000e+00,1.761433710913368755e-01,9.695777243568878432e-04,3.469324958483748222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.491432518735614943e-02,1.000000000000000000e+00,1.796573007494245977e-01,1.008648303517787519e-03,3.449572078909408201e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.491432518735614943e-02,2.000000000000000000e+00,1.796573007494245977e-01,1.008648303517787519e-03,3.449572078909408201e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.491432518735614943e-02,3.000000000000000000e+00,1.796573007494245977e-01,1.008648303517787519e-03,3.449572078909408201e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.491432518735614943e-02,4.000000000000000000e+00,1.796573007494245977e-01,1.008648303517787519e-03,3.449572078909408201e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.581033267472852527e-02,1.000000000000000000e+00,1.832413306989141011e-01,1.049293289884649892e-03,3.429819199335068181e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.581033267472852527e-02,2.000000000000000000e+00,1.832413306989141011e-01,1.049293289884649892e-03,3.429819199335068181e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.581033267472852527e-02,3.000000000000000000e+00,1.832413306989141011e-01,1.049293289884649892e-03,3.429819199335068181e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.581033267472852527e-02,4.000000000000000000e+00,1.832413306989141011e-01,1.049293289884649892e-03,3.429819199335068181e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.672421484716136192e-02,1.000000000000000000e+00,1.868968593886454477e-01,1.091576126541847231e-03,3.410066319760728160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.672421484716136192e-02,2.000000000000000000e+00,1.868968593886454477e-01,1.091576126541847231e-03,3.410066319760728160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.672421484716136192e-02,3.000000000000000000e+00,1.868968593886454477e-01,1.091576126541847231e-03,3.410066319760728160e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.672421484716136192e-02,4.000000000000000000e+00,1.868968593886454477e-01,1.091576126541847231e-03,3.410066319760728160e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.765632829136907944e-02,1.000000000000000000e+00,1.906253131654763178e-01,1.135562813107372565e-03,3.390313440186388139e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.765632829136907944e-02,2.000000000000000000e+00,1.906253131654763178e-01,1.135562813107372565e-03,3.390313440186388139e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
