t,cyc0,cyc1,cyc2,cyc3,total0,total1,total2,total3,rg2,rg2dot,length,b0,b1,b2,b3,a0_over_Rg,a1_over_Rg,a2_over_Rg,a3_over_Rg
2.500000000000000139e-02,4.366161788708215058e-02,4.095454084734761330e-02,6.754810749087267197e-02,6.026672185720627350e-02,5.762024754844786989e-02,-1.841532997960582396e-01,8.029714879076356449e-02,-8.852418446894669626e-03,9.963905828241739204e-01,-1.427745854638085010e-01,1.034359064183490418e+01,2.247941022984094664e-02,2.261588054965993008e-02,2.246504877388611973e-02,2.251844366752443413e-02,1.502026688159840973e-01,1.506579118464764500e-01,1.501546810433371515e-01,1.503330188463387618e-01
2.750000000000000014e-02,4.359757663099476932e-02,4.102729690950743940e-02,6.761466537738386462e-02,6.039244601659815581e-02,5.826115182230735129e-02,-1.834390748295192941e-01,8.036026353055338023e-02,-7.623462624925624390e-03,9.960340476851028413e-01,-1.424534972153629619e-01,1.034382185291552680e+01,2.247715420888455468e-02,2.262727494268605352e-02,2.246153765418188245e-02,2.251990744393182406e-02,1.502220106259840315e-01,1.507228282397988506e-01,1.501698163436712974e-01,1.503648095266499340e-01
2.999999999999999889e-02,4.353352250923125943e-02,4.110004812302679028e-02,6.768100155014529495e-02,6.051648550992533987e-02,5.890155625013067386e-02,-1.827261128429646386e-01,8.042305728507770368e-02,-6.395037646555210530e-03,9.956783154805247671e-01,-1.421322380543787456e-01,1.034406896572549606e+01,2.247486251889376646e-02,2.263863418647786563e-02,2.245802370502638159e-02,2.252130207248422694e-02,1.502411839953173844e-01,1.507875852894136615e-01,1.501848909396126530e-01,1.503963247227781963e-01
3.250000000000000111e-02,4.346945752554255693e-02,4.117279398212417979e-02,6.774711636136789006e-02,6.063883057627698220e-02,5.954145540618958204e-02,-1.820144035846197050e-01,8.048553037659141041e-02,-5.167177917910816161e-03,9.953233866363273563e-01,-1.418108090985197300e-01,1.034433196265374555e+01,2.247253520066633606e-02,2.264995829562906418e-02,2.245450694610368059e-02,2.252262757426112122e-02,1.502601888684065856e-01,1.508521829194083563e-01,1.501999047832153766e-01,1.504275642817207992e-01
3.500000000000000333e-02,4.340538368178897821e-02,4.124553397592061604e-02,6.781301016436093454e-02,6.075947165885350887e-02,6.018084388994126427e-02,-1.813039368610338820e-01,8.054768312990472079e-02,-3.939917600110349680e-03,9.949692615755812986e-01,-1.414892114844554238e-01,1.034461082601973025e+01,2.247017229546044090e-02,2.266124728445565589e-02,2.245098739706858845e-02,2.252388397291513883e-02,1.502790251914882247e-01,1.509166210529097052e-01,1.502148578267606116e-01,1.504585280586786533e-01
3.749999999999999861e-02,4.334130297769634571e-02,4.131826758844719949e-02,6.787868331355670359e-02,6.087839940604646699e-02,6.081971632805125566e-02,-1.805947025373630666e-01,8.060951587240018645e-02,-2.713290602283657989e-03,9.946159407184914647e-01,-1.411674463675420821e-01,1.034490553807433777e+01,2.246777384499247868e-02,2.267250116699721929e-02,2.244746507754650719e-02,2.252507129465766700e-02,1.502976929126135230e-01,1.509808996120954872e-01,1.502297500227606497e-01,1.504892159170219401e-01
4.000000000000000083e-02,4.327721741061162086e-02,4.139099429865335245e-02,6.794413616453372218e-02,6.099560467246674389e-02,6.145806737639686324e-02,-1.798866905376300396e-01,8.067102893404809461e-02,-1.487330574765376385e-03,9.942634244823518319e-01,-1.408455149215023794e-01,1.034521608100086354e+01,2.246533989143474283e-02,2.268371995701821964e-02,2.244394000713328258e-02,2.252618956824397126e-02,1.503161919816484449e-01,1.510450185182064253e-01,1.502445813239631778e-01,1.505196277282538908e-01
4.250000000000000305e-02,4.321312897525936281e-02,4.146371358041592986e-02,6.800936907403870579e-02,6.111107851992089723e-02,6.209589172205055158e-02,-1.791798908449650229e-01,8.073222264742013765e-02,-2.620709024640564908e-04,9.939117132814991873e-01,-1.405234183381054436e-01,1.034554243691603403e+01,2.246287047741298351e-02,2.269490366800934120e-02,2.244041220539504458e-02,2.252723882495781885e-02,1.503345223502734751e-01,1.511089776915577887e-01,1.502593516833554688e-01,1.505497633719734829e-01
4.499999999999999833e-02,4.314903966349834669e-02,4.153642490254920439e-02,6.807438240000666940e-02,6.122481221833742104e-02,6.273318408524121426e-02,-1.784742935018238386e-01,8.079309734770162565e-02,9.624553015917907935e-04,9.935608075272686079e-01,-1.402011578268451963e-01,1.034588458787106724e+01,2.246036564600385754e-02,2.270605231318887501e-02,2.243688169186805817e-02,2.252821909859564764e-02,1.503526839719826758e-01,1.511727770515516323e-01,1.502740610541683508e-01,1.505796227358359718e-01
4.750000000000000056e-02,4.308495146407853582e-02,4.160912772881585064e-02,6.813917650158048123e-02,6.133679724664350963e-02,6.336993922129280365e-02,-1.777698886101876374e-01,8.085365337270222774e-02,2.186215202527712950e-03,9.932107076279500513e-01,-1.398787346146193600e-01,1.034624251585276156e+01,2.245782544073224654e-02,2.271716590550410669e-02,2.243334848605856718e-02,2.252913042545028055e-02,1.503706768020825757e-01,1.512364165166885099e-01,1.502887093898802318e-01,1.506092057155125341e-01
5.000000000000000278e-02,4.302086636239864370e-02,4.168182151793837359e-02,6.820375173912797406e-02,6.144702529359338111e-02,6.400615192253922281e-02,-1.770666663317400913e-01,8.091389106286507593e-02,3.409176249715901042e-03,9.928614139887436130e-01,-1.395561499454071874e-01,1.034661620278467709e+01,2.245524990556848136e-02,2.272824445763277357e-02,2.242981260744264169e-02,2.252997284429417851e-02,1.503885007976904775e-01,1.512998960045796037e-01,1.503032966442212348e-01,1.506385122146479960e-01
5.249999999999999806e-02,4.295678634026451476e-02,4.175450572361166790e-02,6.826810847425850148e-02,6.155548825854906952e-02,6.464181702021412623e-02,-1.763646168880268483e-01,8.097381076127418975e-02,4.631306182683656361e-03,9.925129270117203362e-01,-1.392334050799481360e-01,1.034700563052830447e+01,2.245263908492542773e-02,2.273928798198451839e-02,2.242627407546602183e-02,2.253074639636227020e-02,1.504061559177322094e-01,1.513632154319586309e-01,1.503178227711768622e-01,1.506675421448172569e-01
5.500000000000000028e-02,4.289271337564810188e-02,4.182717979451631984e-02,6.833224706983757890e-02,6.166217825221512183e-02,6.527692938631445008e-02,-1.756637305605934507e-01,8.103341281366081839e-02,5.852573036837677677e-03,9.921652470957770253e-01,-1.389105012954193197e-01,1.034741078088430122e+01,2.244999302365548871e-02,2.275029649070238816e-02,2.242273290954396869e-02,2.253145112533435843e-02,1.504236421229398213e-01,1.514263747146940564e-01,1.503322877249920198e-01,1.506962954254805753e-01
5.750000000000000250e-02,4.282864944244729744e-02,4.189984317433267935e-02,6.839616789000056707e-02,6.176708759732811582e-02,6.591148393543708184e-02,-1.749639976911052663e-01,8.109269756840799259e-02,7.072945149001075120e-03,9.918183746365987208e-01,-1.385874398851133782e-01,1.034783163559375652e+01,2.244731176704747519e-02,2.276126999566436757e-02,2.241918912906110117e-02,2.253208707731711030e-02,1.504409593758483377e-01,1.514893737678010277e-01,1.503466914601747639e-01,1.507247719839369948e-01
5.999999999999999778e-02,4.276459651024693692e-02,4.197249530175575088e-02,6.845987130016464861e-02,6.187020882930144988e-02,6.654547562658727489e-02,-1.742654086814471037e-01,8.115166537655348067e-02,8.292391162763314630e-03,9.914723100266160660e-01,-1.382642221581168174e-01,1.034826817633952167e+01,2.244459536082338627e-02,2.277220850848491948e-02,2.241564275337124684e-02,2.253265430082564483e-02,1.504581076407926210e-01,1.515522125054536984e-01,1.503610339315000488e-01,1.507529717552769377e-01
6.250000000000000000e-02,4.270055654408055901e-02,4.204513561051098636e-02,6.852335766703979147e-02,6.197153469682808308e-02,6.717889946495748943e-02,-1.735679539938052851e-01,8.121031659179184237e-02,9.510880033641928855e-03,9.911270536549686705e-01,-1.379408494389882944e-01,1.034872038474754063e+01,2.244184385113506819e-02,2.278311204051656005e-02,2.241209380179728580e-02,2.253315284676474239e-02,1.504750868839033473e-01,1.516148908409971074e-01,1.503753150940133898e-01,1.507808946823331886e-01
6.500000000000000222e-02,4.263653150419365739e-02,4.211776352937070950e-02,6.858662735863785276e-02,6.207105816244047614e-02,6.781175050367653501e-02,-1.728716241507297080e-01,8.126865157047417909e-02,1.072838103405394927e-02,9.907826059074654745e-01,-1.376173230674368198e-01,1.034918824238823021e+01,2.243905728456077608e-02,2.279398060285146854e-02,2.240854229363100497e-02,2.253358276840966914e-02,1.504918970731028149e-01,1.516774086869595306e-01,1.503895349030345274e-01,1.508085407156306845e-01
6.750000000000000444e-02,4.257252334580799435e-02,4.219037848217144226e-02,6.864968074428109968e-02,6.216877240303039787e-02,6.844402384552779328e-02,-1.721764097351790312e-01,8.132667067160724572e-02,1.194486375809817279e-02,9.904389671665470019e-01,-1.372936443980009857e-01,1.034967173077791180e+01,2.243623570810164211e-02,2.280481420632309714e-02,2.240498824813292808e-02,2.253394412138664052e-02,1.505085381781004206e-01,1.517397659550644984e-01,1.504036933141610355e-01,1.508359098133352783e-01
7.000000000000000666e-02,4.250853401888728816e-02,4.226297988783211251e-02,6.871251819460874599e-02,6.226467081032914519e-02,6.907571464463400923e-02,-1.714823013905473481e-01,8.138437425685092486e-02,1.316029812614754116e-02,9.900961378112500544e-01,-1.369698147997284177e-01,1.035017083138026983e+01,2.243337916917802211e-02,2.281561286150782589e-02,2.240143168453218384e-02,2.253423696365293438e-02,1.505250101703874410e-01,1.518019625562430641e-01,1.504177902832717906e-01,1.508630019412010026e-01
7.249999999999999500e-02,4.244456546790465606e-02,4.233556716037276124e-02,6.877514008158236436e-02,6.235874699134912741e-02,6.970681810811102386e-02,-1.707892898206724575e-01,8.144176269051382755e-02,1.437465438924971813e-02,9.897541182171704088e-01,-1.366458356558558351e-01,1.035068552560782251e+01,2.243048771562577287e-02,2.282637657872662110e-02,2.239787262202633245e-02,2.253446135547665374e-02,1.505413130232316765e-01,1.518639984006459331e-01,1.504318257665303860e-01,1.508898170725163912e-01
7.499999999999999722e-02,4.238061963161103562e-02,4.240813970893421436e-02,6.883754677849035497e-02,6.245099476878863964e-02,7.033732949768606302e-02,-1.700973657898287306e-01,8.149883633954824180e-02,1.558790313333920964e-02,9.894129087564286218e-01,-1.363217083634897797e-01,1.035121579482344956e+01,2.242756139569240456e-02,2.283710536804672148e-02,2.239431107978123031e-02,2.253461735941618069e-02,1.505574467116716220e-01,1.519258733976555364e-01,1.504457997203887121e-01,1.509163551880497445e-01
7.749999999999999944e-02,4.231669844280597226e-02,4.248069693779857325e-02,6.889973865995056845e-02,6.254140818140040137e-02,7.096724413128238651e-02,-1.694065201227015760e-01,8.155559557354323530e-02,1.680001528325689511e-02,9.890725097976351687e-01,-1.359974343332880919e-01,1.035176162034194647e+01,2.242460025803315674e-02,2.284779923928334164e-02,2.239074707693087044e-02,2.253470504029929378e-02,1.505734112125102497e-01,1.519875874558983819e-01,1.504597121015901484e-01,1.509426162759932299e-01
8.000000000000000167e-02,4.225280382810968349e-02,4.255323824641029512e-02,6.896171610191208223e-02,6.262998148432555312e-02,7.159655738456773000e-02,-1.687167437043448903e-01,8.161204076471656466e-02,1.801096210658181471e-02,9.887329217058578035e-01,-1.356730149891425263e-01,1.035232298343160195e+01,2.242160435170697727e-02,2.285845820200139294e-02,2.238718063257723670e-02,2.253472446520199401e-02,1.505892065043083206e-01,1.520491404832569893e-01,1.504735628671730052e-01,1.509686003319057612e-01
8.250000000000000389e-02,4.218893770773713553e-02,4.262576302939813377e-02,6.902347948165532543e-02,6.271670914939417307e-02,7.222526469246688674e-02,-1.680280274801240759e-01,8.166817228790500260e-02,1.922071521727231058e-02,9.883941448425875853e-01,-1.353484517678620880e-01,1.035289986531579487e+01,2.241857372617242147e-02,2.286908226551721823e-02,2.238361176579014428e-02,2.253467570342703244e-02,1.506048325673775556e-01,1.521105323868822135e-01,1.504873519744736043e-01,1.509943073586553497e-01
8.500000000000000611e-02,4.212510199527413901e-02,4.269827067659769798e-02,6.908502917779149599e-02,6.280158586539311139e-02,7.285336155063705521e-02,-1.673403624556407676e-01,8.172399052055388802e-02,2.042924657911858108e-02,9.880561795657086810e-01,-1.350237461188573684e-01,1.035349224717465511e+01,2.241550843128344017e-02,2.287967143890035082e-02,2.238004049560710779e-02,2.253455882648216016e-02,1.506202893837731427e-01,1.521717630732052629e-01,1.505010793811296377e-01,1.510197373663599296e-01
8.750000000000000833e-02,4.206129859745517258e-02,4.277076057307495349e-02,6.914636557026004882e-02,6.288460653830298119e-02,7.348084351690532812e-02,-1.666537396966441265e-01,8.177949584270489958e-02,2.163652850900815022e-02,9.877190262294656131e-01,-1.346988995038261860e-01,1.035410011014670850e+01,2.241240851728510883e-02,2.289022573097527005e-02,2.237646684103318170e-02,2.253437390805812165e-02,1.506355769372861586e-01,1.522328324479497452e-01,1.505147450450831925e-01,1.510448903723278224e-01
8.999999999999999667e-02,4.199752941394398892e-02,4.284323209915020386e-02,6.920748904032555937e-02,6.296576629150531235e-02,7.410770621266812852e-02,-1.659681503289247573e-01,8.183468863698267759e-02,2.284253368000365575e-02,9.873826851844338393e-01,-1.343739133964405030e-01,1.035472343533056794e+01,2.240927403480926297e-02,2.290074515032318805e-02,2.237289082104081464e-02,2.253412102400637052e-02,1.506506952134354649e-01,1.522937404161439634e-01,1.505283489245839434e-01,1.510697664009968688e-01
9.249999999999999889e-02,4.193379633711557392e-02,4.291568463042286230e-02,6.926839997057296361e-02,6.304506046596042301e-02,7.473394532425116366e-02,-1.652835855381956098e-01,8.188956928858000250e-02,2.404723512423551091e-02,9.870471567774897759e-01,-1.340487892820343974e-01,1.035536220378665107e+01,2.240610503487004690e-02,2.291122970528384345e-02,2.236931245456970710e-02,2.253380025231655967e-02,1.506656441994593254e-01,1.523544868821326836e-01,1.505418909781920944e-01,1.510943654838729500e-01
9.500000000000000111e-02,4.187010125184122827e-02,4.298811753779705619e-02,6.932909874490175706e-02,6.312248462035861818e-02,7.535955660422961888e-02,-1.646000365699563650e-01,8.194413818524219628e-02,2.525060623561041148e-02,9.867124413517828208e-01,-1.337235286572935888e-01,1.035601639653891404e+01,2.240290156885939646e-02,2.292167940395729853e-02,2.236573176052666229e-02,2.253341167309379570e-02,1.506804238843067190e-01,1.524150717495894591e-01,1.505553711647813764e-01,1.511186876594675932e-01
9.750000000000000333e-02,4.180644603527543246e-02,4.306053018750764794e-02,6.938958574851901429e-02,6.319803453124417381e-02,7.598453587270824483e-02,-1.639174947293454698e-01,8.199839571725001108e-02,2.645262077233676012e-02,9.863785392467061541e-01,-1.333981330299463530e-01,1.035668599457661188e+01,2.239966368854244202e-02,2.293209425420576070e-02,2.236214875778545427e-02,2.253295536853566761e-02,1.506950342586282077e-01,1.524754949215282873e-01,1.505687894435419616e-01,1.511427329732349389e-01
1.000000000000000056e-01,4.174283255664567455e-02,4.313292194114708850e-02,6.944986136793108999e-02,6.327170619311456301e-02,7.660887901856054671e-02,-1.632359513809765461e-01,8.205234227740089425e-02,2.765325285926882246e-02,9.860454507978705374e-01,-1.330726039184562670e-01,1.035737097885606239e+01,2.239639144605284210e-02,2.294247426365539702e-02,2.235856346518667534e-02,2.253243142290908135e-02,1.507094753147666388e-01,1.525357563003159056e-01,1.505821457739834057e-01,1.511665014775077642e-01
1.025000000000000078e-01,4.167926267704434584e-02,4.320529215569311743e-02,6.950992599093412661e-02,6.334349581849565980e-02,7.723258200062635415e-02,-1.625553979487625589e-01,8.210597826098971208e-02,2.885247699007249117e-02,9.857131763370770017e-01,-1.327469428517157879e-01,1.035807133030247229e+01,2.239308489388803364e-02,2.295281943969816954e-02,2.235497590153760067e-02,2.253183992252688270e-02,1.507237470467474305e-01,1.525958557876834765e-01,1.505954401159374512e-01,1.511899932314330064e-01
1.049999999999999961e-01,4.161573824922377290e-02,4.327764018353663644e-02,6.956978000660371531e-02,6.341339983799366975e-02,7.785564084886795189e-02,-1.618758259157261625e-01,8.215930406578801637e-02,3.005026802921171095e-02,9.853817161922926449e-01,-1.324211513687425512e-01,1.035878702981172772e+01,2.238974408490442686e-02,2.296312978949368103e-02,2.235138608561204610e-02,2.253118095572429966e-02,1.507378494502684962e-01,1.526557932847384669e-01,1.506086724295606638e-01,1.512132083009063988e-01
1.074999999999999983e-01,4.155226111739365041e-02,4.334996537251072091e-02,6.962942380528300279e-02,6.348141490032567502e-02,7.847805166548280087e-02,-1.611972268237972516e-01,8.221232009202203428e-02,3.124660121376132346e-02,9.850510706876235423e-01,-1.320952310183767242e-01,1.035951805825224348e+01,2.238636907231254108e-02,2.297340531997101379e-02,2.234779403615023627e-02,2.253045461283522191e-02,1.507517825226900865e-01,1.527155686919766109e-01,1.506218426753373474e-01,1.512361467585067731e-01
1.100000000000000006e-01,4.148883311702125654e-02,4.342226706591983953e-02,6.968885777856979880e-02,6.354753787232932105e-02,7.909981062597519486e-02,-1.605195922735980774e-01,8.226502674234963119e-02,3.244145215504564556e-02,9.847212401432923201e-01,-1.317691833589801076e-01,1.036026439646681574e+01,2.238295990967206078e-02,2.298364603783058235e-02,2.234419977185866241e-02,2.252966098616831017e-02,1.507655462630241583e-01,1.527751819092935948e-01,1.506349508140820415e-01,1.512588086834295020e-01
1.125000000000000028e-01,4.142545607463489488e-02,4.349454460257001776e-02,6.974808231930268443e-02,6.361176583895261638e-02,7.972091398018327224e-02,-1.598429139242164843e-01,8.231742442183609398e-02,3.363479684010578508e-02,9.843922248756136195e-01,-1.314430099581375966e-01,1.036102602527447303e+01,2.237951665088683956e-02,2.299385194954599657e-02,2.234060331140995392e-02,2.252880016998295293e-02,1.507791406719235228e-01,1.528346328359968809e-01,1.506479968069422692e-01,1.512811941614194966e-01
1.150000000000000050e-01,4.136213180762981362e-02,4.356679731679942436e-02,6.980709782154587151e-02,6.367409610322585789e-02,8.034135805326286794e-02,-1.591671834929674068e-01,8.236951353792887343e-02,3.482661163299854978e-02,9.840640251969727803e-01,-1.311167123923604183e-01,1.036180292547237869e+01,2.237603935019985210e-02,2.300402306136591427e-02,2.233700467344274312e-02,2.252787226046509828e-02,1.507925657516706319e-01,1.528939213708171707e-01,1.506609806154009523e-01,1.513033032847035941e-01
1.175000000000000072e-01,4.129886212407743451e-02,4.363902453850946467e-02,6.986590468057271575e-02,6.373452618621509858e-02,8.096113924662816375e-02,-1.584923927551422362e-01,8.242129450043116090e-02,3.601687327592972832e-02,9.837366414158023042e-01,-1.307902922467909512e-01,1.036259507783769962e+01,2.237252806218808718e-02,2.301415937931591479e-02,2.233340387656153336e-02,2.252687735570294003e-02,1.508058215061662544e-01,1.529530474119202843e-01,1.506739022012790474e-01,1.513251361519227234e-01
1.199999999999999956e-01,4.123564882253757946e-02,4.371122559319666478e-02,6.992450329284885524e-02,6.379305382696009996e-02,8.158025403884749949e-02,-1.578185335437489456e-01,8.247276772147435486e-02,3.720555889022252039e-02,9.834100738365613159e-01,-1.304637511149102924e-01,1.036340246312953717e+01,2.236898284175738508e-02,2.302426090920036209e-02,2.232980093933657414e-02,2.252581555566249977e-02,1.508189079409178734e-01,1.530120108569186232e-01,1.506867615267379612e-01,1.513466928680631818e-01
1.224999999999999978e-01,4.117249369187393065e-02,4.378339980198495823e-02,6.998289405601346158e-02,6.384967698239610301e-02,8.219869898649526108e-02,-1.571455977492396683e-01,8.252393361548956974e-02,3.839264597712595262e-02,9.830843227597156897e-01,-1.301370905982473514e-01,1.036422506209083672e+01,2.236540374413723345e-02,2.303432765660427123e-02,2.232619588030373622e-02,2.252468696216309088e-02,1.508318250630277524e-01,1.530708116028825505e-01,1.506995585542819649e-01,1.513679735443878571e-01
1.250000000000000000e-01,4.110939851107255766e-02,4.385554648165842367e-02,7.004107736885985258e-02,6.390439382726105511e-02,8.281647072495892936e-02,-1.564735773192288126e-01,8.257479259917800685e-02,3.957811241846462963e-02,9.827593884817169556e-01,-1.298103123060903863e-01,1.036506285545030082e+01,2.236179082487551109e-02,2.304435962689518891e-02,2.232258871796437630e-02,2.252349167885270634e-02,1.508445728811807496e-01,1.531294495463521033e-01,1.507122932467605259e-01,1.513889782983668664e-01
1.275000000000000022e-01,4.104636504906379602e-02,4.392766494469486915e-02,7.009905363131496703e-02,6.395720275398968091e-02,8.343356596920166457e-02,-1.558024642582024888e-01,8.262534509148038164e-02,4.076193647713317880e-02,9.824352712949847577e-01,-1.294834178552007886e-01,1.036591582392434141e+01,2.235814413983318663e-02,2.305435682522505303e-02,2.231897947078522251e-02,2.252222981118330233e-02,1.508571514056320506e-01,1.531879245833480951e-01,1.507249655673706112e-01,1.514097072536079169e-01
1.300000000000000044e-01,4.098339506454752590e-02,4.399975449929949961e-02,7.015682324441781248e-02,6.400810237259446644e-02,8.404998151447977406e-02,-1.551322506272158896e-01,8.267559151354521296e-02,4.194409679743860836e-02,9.821119714878872031e-01,-1.291564088695288937e-01,1.036678394821902316e+01,2.235446374517898599e-02,2.306431925653207315e-02,2.231536815719825650e-02,2.252090146638601603e-02,1.508695606481944840e-01,1.532462366093836070e-01,1.507375754796590750e-01,1.514301605397863626e-01
1.325000000000000067e-01,4.092049030582178143e-02,4.407181444943938237e-02,7.021438661029684447e-02,6.405709151053472217e-02,8.466571423701520216e-02,-1.544629285435843158e-01,8.272553228869633513e-02,4.312457240529259106e-02,9.817894893447242088e-01,-1.288292869799325113e-01,1.036766720903200145e+01,2.235074969738401127e-02,2.307424692554259013e-02,2.231175479560058156e-02,2.251950675344632086e-02,1.508818006222258368e-01,1.533043855194751448e-01,1.507501229475246840e-01,1.514503382925748431e-01
1.350000000000000089e-01,4.085765251061471842e-02,4.414384409487819710e-02,7.027174413214627713e-02,6.410416921257490463e-02,8.528076109462293108e-02,-1.537944901805633202e-01,8.277516784239914716e-02,4.430334270825809356e-02,9.814678251457099600e-01,-1.285020538238971499e-01,1.036856558705449771e+01,2.234700205321632493e-02,2.308413983677295653e-02,2.230813940435432199e-02,2.251804578307911239e-02,1.508938713426158651e-01,1.533623712081537971e-01,1.507626079352204773e-01,1.514702406535727297e-01
1.375000000000000111e-01,4.079488340592024587e-02,4.421584273121172137e-02,7.032889621420156112e-02,6.414933474063286289e-02,8.589511912729347332e-02,-1.531269277670219697e-01,8.282449860222625138e-02,4.548038749545201681e-02,9.811469791669573670e-01,-1.281747110452594596e-01,1.036947906297325339e+01,2.234322086973551322e-02,2.309399799453138932e-02,2.230452200178649827e-02,2.251651866770377694e-02,1.509057728257729436e-01,1.534201935694764485e-01,1.507750304073556258e-01,1.514898677702353758e-01
