s,rho,L,cyc0,cyc1,cyc2,cyc3,cov1,cov2,cov3,krms,kmax,dq10,dq25,dq50,dq75,dq90
9.150000000000000355e-01,4.559853311220209843e-02,1.397688658216195812e+01,-3.641283128696490290e-02,6.325113059946207983e-02,1.894985857804933754e-02,2.877873644626547517e-02,6.366308020728927985e-01,3.237154629290196484e-01,3.965373499808794167e-02,3.045726732791889990e+00,9.566009297246422349e+00,4.672057736762806890e-01,8.067051769501321079e-01,1.245056797132441551e+00,1.747404756542656479e+00,2.120098809824992880e+00
9.300000000000000488e-01,6.676559992825506495e-02,1.424741153568846563e+01,-4.057090505409766124e-02,7.736347634140808283e-02,1.814924281976056097e-02,1.320289337001070810e-02,6.390448542152329381e-01,3.205244464826658146e-01,4.043069930210146240e-02,3.029126262670465586e+00,1.002955581962898357e+01,4.681762183130812049e-01,7.983787650538445302e-01,1.247908398333562596e+00,1.739472655948266500e+00,2.115556373119921840e+00
9.450000000000000622e-01,5.191347077473101868e-02,1.442366556835075819e+01,-3.967813551888949020e-02,1.052756661976026187e-01,1.831524324300980860e-02,5.621293357156144366e-03,6.423931416850542364e-01,3.162014020045001428e-01,4.140545631044572489e-02,3.014525439181474198e+00,9.381802551964833370e+00,4.669525070994114402e-01,7.966972976630753989e-01,1.248466500325813300e+00,1.743290058965372591e+00,2.118942081245989595e+00
9.599999999999999645e-01,7.782809693275997975e-02,1.468480701278236822e+01,-4.389897028980033200e-02,1.171168561528513063e-01,1.733226484178241808e-02,-4.715199140498233486e-03,6.452554619578125816e-01,3.124322334565461379e-01,4.231230458564109315e-02,2.993486829669474325e+00,8.566166070468224092e+00,4.637147335362657996e-01,7.881240613093061231e-01,1.251671302792294327e+00,1.742679025453582220e+00,2.116635133882301734e+00
9.749999999999999778e-01,-8.525991914349720369e-02,1.487626283799335170e+01,-4.213138427557060195e-02,1.507037024065509268e-01,1.635521287236643695e-02,-3.204592786464357385e-02,6.501789431394162655e-01,3.065785707125180393e-01,4.324248614806613933e-02,2.991245525180819431e+00,8.962137509464815466e+00,4.649170138211596859e-01,7.900063711715691328e-01,1.253360776429808920e+00,1.743898866818553106e+00,2.111143883358328033e+00
9.899999999999999911e-01,1.243067379559292113e-01,1.507242766518243116e+01,-4.174944131684683868e-02,2.742901061169978338e-01,1.683796435470475902e-02,-4.544112222421087255e-02,6.593450438918931900e-01,2.971909598138011144e-01,4.346399629430570261e-02,3.022729487213871025e+00,1.017724150947205963e+01,4.596189134360665340e-01,7.894404594388920726e-01,1.250773918315211120e+00,1.743644355571132065e+00,2.109227608418487776e+00
1.005000000000000115e+00,1.790522384997577376e-01,1.541358258608817344e+01,-2.765752002647818217e-02,2.649258114046385559e-01,1.700718777100182835e-02,-8.097400760392726993e-02,6.645284268487744450e-01,2.910647103518980705e-01,4.440686279932734570e-02,2.983639688999420780e+00,9.992195974225161592e+00,4.555581140688562680e-01,7.779167277974354811e-01,1.248583782576395684e+00,1.737641673154751931e+00,2.109459343598433900e+00
1.020000000000000018e+00,-8.547073348939396298e-02,1.561491953376238584e+01,-1.471988682174399203e-02,-3.728204552290320661e-01,1.884191962086768923e-02,-9.163167768659921664e-02,6.681175024218799496e-01,2.863499738514933557e-01,4.553252372662655589e-02,2.954264423359851399e+00,9.014933437044618358e+00,4.649407624359967461e-01,7.781158356995243608e-01,1.246867687722080564e+00,1.737132019620566403e+00,2.112421240688823421e+00
1.034999999999999920e+00,2.056471168097645241e-01,1.580985786817327821e+01,-9.256579408232042810e-03,3.413740842120823182e-01,2.116258734381996215e-02,-8.724534321209821697e-02,6.709796111660055740e-01,2.825776971249393532e-01,4.644269170905536426e-02,2.940651659496910320e+00,7.875110525929078342e+00,4.643696258515273012e-01,7.803562919081121763e-01,1.246085964521211453e+00,1.734153804489223072e+00,2.113560985359011379e+00
1.050000000000000044e+00,1.114022492807380110e-01,1.605787814615601050e+01,-9.137474491914513927e-03,3.192074032539238826e-01,2.023761471206143511e-02,-2.343596519714443577e-02,6.707913260366195063e-01,2.807358395831489606e-01,4.847283438023156782e-02,2.909103134964198922e+00,9.004048852167221284e+00,4.672402976038646516e-01,7.813683440729579655e-01,1.253689268874096374e+00,1.726485870291965430e+00,2.114533546529894892e+00
1.064999999999999947e+00,1.866123542324274465e-01,1.626776334524552325e+01,-1.125500740235903414e-02,3.724224645333493733e-01,1.777548064713753082e-02,3.160067324126301230e-02,6.729742621455812035e-01,2.770370942751166354e-01,4.998864357930237617e-02,2.886896514524617263e+00,1.002924878575078615e+01,4.654259608059457820e-01,7.850519043179795542e-01,1.250879099844824038e+00,1.730295636523041525e+00,2.115126829820046073e+00
1.080000000000000071e+00,1.316355622901879685e-01,1.659166567896164679e+01,-1.340857588622969450e-02,4.623831267990610172e-01,1.454732816800339244e-02,8.296160786823490729e-02,6.743058365785942199e-01,2.735167871677252616e-01,5.217737625368130960e-02,2.837953143313601601e+00,9.288973949186111412e+00,4.665869569613925738e-01,7.872798424269101814e-01,1.247640064455998177e+00,1.730948547546454996e+00,2.108069917457121800e+00
1.094999999999999973e+00,1.007164244080114984e-01,1.677870586777019213e+01,-1.486664546405755405e-02,3.823658515513643219e-01,1.399241899960609881e-02,1.043202777711336460e-01,6.782865747864768036e-01,2.684884483016047318e-01,5.322497691191875602e-02,2.814239178281221498e+00,8.720495454441483218e+00,4.705878256784578606e-01,7.921470441021647435e-01,1.244225632369785561e+00,1.726564640566466524e+00,2.117918249561488331e+00
1.110000000000000098e+00,2.272304299668705119e-01,1.696609868788092257e+01,-1.663721947006428087e-02,3.030876544972114783e-01,1.269423537694680700e-02,2.033236039868655531e-01,6.798718051796515116e-01,2.653650330313575556e-01,5.476316178899055115e-02,2.781574322200257576e+00,7.330942589121956843e+00,4.675918003913570042e-01,7.929737167426448297e-01,1.242679796536033887e+00,1.726674717083126698e+00,2.117085767204711200e+00
1.125000000000000000e+00,1.126367590636269816e-01,1.725660116458475812e+01,-1.738541234071534075e-02,3.937551430312565270e-01,1.064857633827021380e-02,2.390790706354935236e-01,6.762408220987861096e-01,2.659748975563979712e-01,5.778428034481621761e-02,2.746907281640722509e+00,1.060243822310006401e+01,4.750965620756394947e-01,8.027733851041386481e-01,1.236285726300704546e+00,1.729368445777720309e+00,2.120118783350456670e+00
1.140000000000000124e+00,4.693177176656928573e-01,1.761091340454691334e+01,-1.916229152371928465e-02,3.901479909021763892e-01,8.861398568062497580e-03,3.547821390718166046e-01,6.716330546271046531e-01,2.668716757023147368e-01,6.149526967058065868e-02,2.693963278262544225e+00,9.346552800893080715e+00,4.818502773781138671e-01,8.051310443480642620e-01,1.239625416600140362e+00,1.727359813360435092e+00,2.112929169570512578e+00
1.155000000000000027e+00,1.444114453482592542e-01,1.773652535426963794e+01,-1.969449081813608865e-02,3.878070247188681319e-01,7.864949601600034965e-03,5.147885906974773995e-01,6.751724296308058149e-01,2.628830825302578278e-01,6.194448783893646143e-02,2.654099216156046381e+00,8.302526847399457566e+00,4.864342954147664044e-01,8.121943963075107797e-01,1.229459321284627649e+00,1.729709166527766184e+00,2.125043229050049387e+00
1.169999999999999929e+00,1.213615618438446953e-01,1.807630308986592027e+01,-2.132655690538464918e-02,4.904545758290708712e-01,7.265576547179084313e-03,5.186495130212227522e-01,6.718687619071255224e-01,2.621292363607786169e-01,6.600200173209565258e-02,2.640462410308739738e+00,1.021890378820089929e+01,4.930090670655421503e-01,8.210730124148368780e-01,1.229673523553712400e+00,1.726204567406002033e+00,2.125088300858539725e+00
1.185000000000000053e+00,1.682831985094668248e-01,1.826192515213724121e+01,-2.088466577019056081e-02,3.666927963445989480e-01,5.839426709260117643e-03,8.949205664693670181e-01,6.719595253913418498e-01,2.610130295475451279e-01,6.702744506111295297e-02,2.621068706053768516e+00,1.117604564788742394e+01,4.957671237234001493e-01,8.311650426193325503e-01,1.226593690006618331e+00,1.732842060482004953e+00,2.131746070065952292e+00
1.199999999999999956e+00,1.208030550680639637e-01,1.858086508087374611e+01,-2.169853289307330929e-02,3.811874211549633462e-01,5.492556289553422039e-03,4.953916642268061388e-01,6.699553349247494571e-01,2.605652162520156745e-01,6.947944882323497939e-02,2.579524669933174863e+00,8.989848734777027062e+00,5.033616261155651195e-01,8.320876282493598897e-01,1.217174769275931823e+00,1.731246025210211537e+00,2.122860119028309178e+00
1.215000000000000080e+00,1.282666048797376501e-01,1.875063323138052240e+01,-2.107596808249332862e-02,3.784791689840485418e-01,4.804846567166952929e-03,5.549327700379468320e-01,6.698603413399601969e-01,2.594050386189357127e-01,7.073462004110397938e-02,2.560546298532426768e+00,8.052223064918038631e+00,5.070764980829495228e-01,8.304658035313419173e-01,1.222597845292727303e+00,1.732220172985805995e+00,2.120802313348142398e+00
1.229999999999999982e+00,1.710597410921517181e-01,1.904980779048129591e+01,-2.035795639435351162e-02,3.696122889138883649e-01,4.120056398212599592e-03,9.782074589891229799e-01,6.690466306388163087e-01,2.575542992537017128e-01,7.339907010748188132e-02,2.550681067047681161e+00,8.162102853051852236e+00,5.134233882394135806e-01,8.364484018996867221e-01,1.215991803161357687e+00,1.733317917715532674e+00,2.121911165755404394e+00
1.245000000000000107e+00,1.399942855440077516e-01,1.918727263158581309e+01,-1.935063493446701616e-02,4.079384954146644815e-01,3.685449828732727338e-03,6.103226559917441785e-01,6.682992262809621664e-01,2.583227616026877449e-01,7.337801211635031073e-02,2.536722883705694986e+00,9.342884581360126006e+00,5.135184687761722433e-01,8.360453371101099762e-01,1.212719217244513814e+00,1.735736058522015623e+00,2.125437668240621747e+00
1.260000000000000009e+00,1.306952397361377249e-01,1.939249396728343555e+01,-1.835433621710034699e-02,5.912520312254804233e-01,3.380706573545106623e-03,6.990077777911551937e-01,6.699253631718156132e-01,2.561206349186643250e-01,7.395400190952054753e-02,2.525421874251323917e+00,9.996978636061736978e+00,5.156711486209958339e-01,8.445319442364179752e-01,1.209932048847611963e+00,1.729618029167844462e+00,2.121301453751561539e+00
1.275000000000000133e+00,3.283414210250379384e-01,1.977545478254694089e+01,-1.741989845163289044e-02,9.508491345917372550e-01,3.876670872056041123e-03,1.082749395053727248e+00,6.719009475650606911e-01,2.522519060615818209e-01,7.584714637335776555e-02,2.492811108550443411e+00,7.624777243824518713e+00,5.233019566055754357e-01,8.379912217058449464e-01,1.206416676243936781e+00,1.736260073228422796e+00,2.126530937043594971e+00
1.290000000000000036e+00,1.969262385043056562e-01,1.998195718422760336e+01,-1.652029382903741350e-02,7.511852002932988270e-01,4.153784408726950497e-03,5.811482468263813317e-01,6.722493356249987784e-01,2.514864607041126243e-01,7.626420367088836139e-02,2.475933507577694925e+00,7.427397395287080428e+00,5.304074658330316661e-01,8.332870901018871734e-01,1.207109629112171900e+00,1.733513120454131418e+00,2.125721087797249442e+00
1.304999999999999938e+00,3.181627986310616163e-01,2.025824192694127746e+01,-1.443893358296253170e-02,5.232491338926098523e-01,5.060990792304041405e-03,2.044807163704780884e+00,6.712874406897867408e-01,2.512361807106319733e-01,7.747637859958082795e-02,2.475232373645645634e+00,7.969155402353896633e+00,5.373048271085703043e-01,8.341581996376837838e-01,1.209893807683647626e+00,1.730492330911425070e+00,2.127762147671667936e+00
1.320000000000000062e+00,2.028939820922276149e-01,2.038367162506488484e+01,-1.509255864459212171e-02,5.265581862165450433e-01,4.877490461742121919e-03,8.735285630512096278e-01,6.701700184756114176e-01,2.522239533436964054e-01,7.760602818069242681e-02,2.478081940536018823e+00,9.125613331451914334e+00,5.355183436529525887e-01,8.343409410473365817e-01,1.208301674081822208e+00,1.733131029420810432e+00,2.117195853226110813e+00
1.334999999999999964e+00,3.469085294678780906e-01,2.051958395047612882e+01,-1.504493732228415377e-02,1.323962255042423264e+00,5.988764550167626453e-03,6.901877226038832802e-01,6.764686703003349733e-01,2.463743062995601696e-01,7.715702340010473226e-02,2.480333143289710218e+00,9.284116918490395776e+00,5.398880800246532718e-01,8.442395763464232150e-01,1.205386488840817005e+00,1.726856658556046309e+00,2.124359827603874873e+00
1.350000000000000089e+00,2.598868913759676547e-01,2.069212008596037222e+01,-1.428929328845745909e-02,6.094981820530740446e-01,6.778704637560895550e-03,5.813269153907899556e-01,6.770119611722648090e-01,2.452070363071992554e-01,7.778100252053596342e-02,2.461259383633386033e+00,9.701505707565724279e+00,5.418081218400004895e-01,8.383064334387553274e-01,1.206637528770763579e+00,1.722219811331738626e+00,2.125208452969940875e+00
1.364999999999999991e+00,4.473140108135447157e-01,2.099776674865425363e+01,-9.779893719431156582e-03,8.742431760316751177e-01,9.004528589987067372e-03,9.831662504345863862e-01,6.742750223063591619e-01,2.409999942648747284e-01,8.472498342876594313e-02,2.455653674742619863e+00,7.332965276054236980e+00,5.478688850681801004e-01,8.434330529554665556e-01,1.206703148777870549e+00,1.717248272909561058e+00,2.120322391294050757e+00
1.380000000000000115e+00,2.890216744734474541e-01,2.096696132693502079e+01,-8.207780343212045179e-03,9.096405505277059822e-01,9.433780117255411227e-03,6.390549210672723524e-01,6.731892062430437917e-01,2.391383482337618438e-01,8.767244552319417017e-02,2.439705202454128585e+00,6.814735172437842436e+00,5.479034887039474500e-01,8.471975138689837870e-01,1.204880210124544382e+00,1.719380106260292473e+00,2.121676750108514309e+00
1.395000000000000018e+00,2.007213934243126663e-01,2.112147727617935544e+01,-8.530817952992460554e-03,3.733465788084137649e-01,1.037665069769757448e-02,8.927705387155095984e-01,6.741360296781209183e-01,2.367862059184844270e-01,8.907776440339468249e-02,2.436613249971684603e+00,6.896430957140141871e+00,5.527877573867480132e-01,8.455194851611123052e-01,1.203612302773093834e+00,1.710412637346204745e+00,2.117547300651603681e+00
1.409999999999999920e+00,2.805014093160231314e-01,2.129148518235691512e+01,-4.885221298062197674e-03,6.046554134844697170e-01,1.161022716862127394e-02,1.142066813588902052e+00,6.692245414313361396e-01,2.329427655213588966e-01,9.783269304730526916e-02,2.470147348552795386e+00,9.615183647526063027e+00,5.565247053387926135e-01,8.511502538083687286e-01,1.214334661934953541e+00,1.706065233886146171e+00,2.116451039188987249e+00
1.425000000000000044e+00,2.559139766880390576e-01,2.115818588448552617e+01,-5.318072223386921017e-03,1.268653710325568840e+00,1.239229923237635152e-02,6.254316054501761757e-01,6.656584653893727888e-01,2.331128161744608629e-01,1.012287184361660985e-01,2.493919283108039675e+00,1.505798299420511377e+01,5.584124494147280071e-01,8.561750197182316224e-01,1.223294978838382674e+00,1.710804910145545810e+00,2.105265864693605771e+00
1.439999999999999947e+00,2.183937637591627234e-01,2.132124908372349026e+01,-3.939288700005681883e-03,7.569607251996277597e-01,1.273647518170276279e-02,6.499885040540072101e-01,6.644672450469655267e-01,2.319832112050241590e-01,1.035495437480097730e-01,2.525412182035874142e+00,2.054527933809691120e+01,5.624318202027082103e-01,8.578394828594783084e-01,1.220692063028352203e+00,1.707539546807652409e+00,2.108490546626369699e+00
1.455000000000000071e+00,1.809138483766158101e-01,2.141172906813953958e+01,-3.837084752705167447e-03,4.798441314143852554e-01,1.292783487023002609e-02,6.043230590459672813e-01,6.618026614109066008e-01,2.318052268232976554e-01,1.063921117657957716e-01,2.453254064772757648e+00,1.573208484384072570e+01,5.678293359989827760e-01,8.597170818929624758e-01,1.231154609245778575e+00,1.713025830149571327e+00,2.103109287714594711e+00
1.469999999999999973e+00,2.526902065293993305e-01,2.155714465237097599e+01,-3.167994985429939837e-03,5.087802943516871457e-01,1.268698938080495449e-02,6.658160566757326260e-01,6.563567202937494738e-01,2.313143264825612000e-01,1.123289532236890625e-01,2.392859860000112970e+00,9.067253195329490367e+00,5.736385714616402121e-01,8.634917972851591239e-01,1.235890176256999151e+00,1.698818805290052580e+00,2.104151859710083450e+00
1.485000000000000098e+00,6.115144002971699688e-01,2.174972697001871680e+01,-1.710871161265439030e-03,5.796136603470805060e-01,1.360990090558071054e-02,3.762640809645347861e+00,6.497783850178272536e-01,2.304027194493832309e-01,1.198188955327889327e-01,2.379912422820102957e+00,1.177513972180610047e+01,5.786167724985289418e-01,8.699924192927031008e-01,1.244692165106633830e+00,1.700540486574964483e+00,2.093111269763386240e+00
1.500000000000000000e+00,3.582280778843537350e-01,2.186679763560952949e+01,-3.008583436975628862e-03,1.031685059519257930e+00,1.326620822007910754e-02,6.411654878224511966e-01,6.528542001167139119e-01,2.230603912884957796e-01,1.240854085947900726e-01,2.320035060855826892e+00,7.045239043367617526e+00,5.774513123651581203e-01,8.721320768138201007e-01,1.248505770797018410e+00,1.702590718701074923e+00,2.088817732050632259e+00
1.515000000000000124e+00,5.387738923521364631e-01,2.191469588898938881e+01,-4.853926077851957246e-03,8.645606979455370267e-01,1.390193112495802762e-02,1.924348683084771583e+00,6.477961001149831199e-01,2.253098142872739240e-01,1.268940855977429838e-01,2.285773952092871042e+00,6.537492483059555326e+00,5.831315323964942898e-01,8.784921142994807086e-01,1.249355622469817906e+00,1.699340915384548012e+00,2.086099090430698411e+00
1.530000000000000027e+00,2.837850528464422317e-01,2.207610857616060684e+01,-3.235101077739775330e-03,7.047102287617184047e-01,1.507697480066843253e-02,7.639063177550710071e-01,6.454909053936433994e-01,2.205604703771960884e-01,1.339486242291601514e-01,2.270823310040599896e+00,6.168615260646248544e+00,5.847732934176068653e-01,8.811007316365762065e-01,1.247423204798155272e+00,1.705507032243401389e+00,2.082486787231429659e+00
1.544999999999999929e+00,2.075988491850122020e-01,2.222022601999616498e+01,-5.079904548124583585e-04,6.611534879571107082e-01,1.636391861019547561e-02,1.236034626235204437e+00,6.415340127419322247e-01,2.188780502493252456e-01,1.395879370087425575e-01,2.282160280794025553e+00,7.657108252129134485e+00,5.886532160226675137e-01,8.849230907340567276e-01,1.253016163607307387e+00,1.708272941836884495e+00,2.082366278043159546e+00
1.560000000000000053e+00,4.306135797419837208e-01,2.235410911920026322e+01,1.816404540306940226e-03,6.636523102125251317e-01,1.561160569320152632e-02,2.190265103801824154e+00,6.385032232768230731e-01,2.176211369002194473e-01,1.438756398229580347e-01,2.272030864948614948e+00,8.632687109232664469e+00,5.946506849905799363e-01,8.823227796113755073e-01,1.256907967715921171e+00,1.709212725622417217e+00,2.078117151065629997e+00
1.574999999999999956e+00,5.432569233437813949e-01,2.259148447505943125e+01,8.850143398172333198e-03,7.262397344810331834e-01,1.425841293380280921e-02,3.586625856223324860e+00,6.332793893548605002e-01,2.151314062119890624e-01,1.515892044331499933e-01,2.253399625770450498e+00,8.685703829282468647e+00,5.956499833396849963e-01,8.849402637256615911e-01,1.260031561910374576e+00,1.705808492755986006e+00,2.067883690320067469e+00
1.590000000000000080e+00,4.746823522841535636e-01,2.270579273646421115e+01,1.286480878208559608e-02,8.269449739975377467e-01,1.462769488631223379e-02,3.252294683159356659e+00,6.292781558967123212e-01,2.161972835099517931e-01,1.545245605933361355e-01,2.249444667785280849e+00,7.396733258984747650e+00,6.026636527579133373e-01,8.849871157683357747e-01,1.264396372191421758e+00,1.710810222057354890e+00,2.063093928457740756e+00
1.604999999999999982e+00,3.875269617591705629e-01,2.273349754421817792e+01,1.329082844463687178e-02,1.145972082858821128e+00,1.394228369282855644e-02,1.704694428212412349e+00,6.272431480406305271e-01,2.176354413164244272e-01,1.551214106429451289e-01,2.244248445850241858e+00,7.517642424115283717e+00,5.915020254197457250e-01,8.861676852510491642e-01,1.264699668495282037e+00,1.708103049144021224e+00,2.067358597475325244e+00
1.620000000000000107e+00,-6.085954622721686524e-01,2.323568996021528221e+01,1.516116891234437457e-02,6.102480990612143552e-01,1.238589334877767539e-02,3.798062146028228780e-01,6.104829427806790498e-01,2.341011148971711142e-01,1.554159423221499470e-01,2.233168333081606338e+00,7.645988126124228401e+00,6.007258114201288191e-01,8.963909840065373835e-01,1.269060019369365744e+00,1.704890407065202007e+00,2.058275336313804438e+00
1.635000000000000009e+00,6.013181426346608793e-01,2.321156146162730138e+01,1.835546993237028093e-02,1.499309066861892914e+00,-2.600174475454327186e-03,1.277149696856102912e+00,5.919948498810954085e-01,2.580297052835728300e-01,1.499754448353323166e-01,2.285400548922427610e+00,8.450608748652628677e+00,6.021465472686522435e-01,8.940951707510237378e-01,1.280047023382355986e+00,1.719508287084876796e+00,2.045101106546318714e+00
1.650000000000000133e+00,5.824067549029874336e-01,2.311608619303930823e+01,1.790831471080647080e-02,6.831157735077618698e-01,1.068995809460806861e-03,2.535909244273167662e+00,5.955772920648813029e-01,2.554225879834802204e-01,1.490001199516383379e-01,2.254736886303679189e+00,8.109987011799750789e+00,6.063076855791326158e-01,8.993638298427060196e-01,1.279516074103198564e+00,1.709869938414818158e+00,2.059097539164501001e+00
1.665000000000000036e+00,1.043529124438657696e-01,2.304083225901313270e+01,1.612436654164562874e-03,7.128522613418887266e-01,5.284108785921134629e-03,-2.096704392543378148e-01,6.010078138608933029e-01,2.476434703057108222e-01,1.513487158333960136e-01,2.240230673030898068e+00,1.076406953000065769e+01,6.005334622744574746e-01,8.977171527462906031e-01,1.273092379608652625e+00,1.711613728169111948e+00,2.061281585871954203e+00
1.679999999999999938e+00,2.128711792493564181e-01,2.297635505162294933e+01,3.850518964080168818e-03,9.076338942787437469e-01,7.514468007405974981e-03,-8.011692011332277596e-01,6.023400151928413049e-01,2.449255119683679260e-01,1.527344728387910744e-01,2.208685860043361870e+00,1.054448472936852710e+01,5.975061967960861864e-01,8.963113294581064316e-01,1.279135711839542555e+00,1.705129826439461427e+00,2.069374827453417165e+00
1.695000000000000062e+00,4.759273863686848682e-01,2.299832099366370741e+01,8.352144890879154016e-03,7.601703363070578812e-01,9.213106695036698754e-03,3.155295893646211880e+00,6.038202594100400278e-01,2.443603173423121444e-01,1.518194232476478278e-01,2.192500742563807226e+00,8.211485048521625529e+00,6.102054424110527897e-01,8.981543737768890034e-01,1.274717341410616545e+00,1.707247989475457972e+00,2.068756471027380250e+00
1.709999999999999964e+00,4.936812787130827607e-01,2.295255871896529243e+01,8.167107778371892821e-03,1.385504202360892112e+00,7.075733182407939297e-03,1.227070463641122045e+00,6.003727387912137781e-01,2.450872297282076229e-01,1.545400314805784325e-01,2.219400494919411049e+00,1.176183766220830229e+01,6.013400384701566015e-01,9.038912332773559877e-01,1.270495896280387615e+00,1.705769064712557626e+00,2.067165927324342789e+00
1.725000000000000089e+00,4.384846037743949099e-01,2.313004617656583051e+01,5.727604914442386251e-03,7.416843799712019569e-01,7.354299318024514615e-03,2.015021138248934029e+00,5.950748073187562825e-01,2.505847360626795584e-01,1.543404566185640481e-01,2.196694085795158902e+00,1.094521479311915790e+01,6.040143331923623071e-01,9.080266138093937567e-01,1.279812958898940867e+00,1.705443994979162214e+00,2.076143133237332350e+00
1.739999999999999991e+00,2.989343826556082329e-01,2.319808765910688564e+01,7.157091363502473755e-03,7.401665429945163410e-01,6.906660020619245256e-03,1.063151319063436517e+00,5.887806224375188302e-01,2.547567933519101491e-01,1.564625842105710485e-01,2.246694636643692622e+00,1.620963745347736662e+01,6.060850075968345907e-01,9.179608020123501966e-01,1.280808343675528427e+00,1.704932352554743291e+00,2.076430436564897786e+00
1.755000000000000115e+00,3.480093720515892719e-01,2.338010151857889696e+01,8.118673591484906055e-03,7.146012157375807305e-01,6.737967552087932750e-03,1.308342264924314158e+00,5.824004066057495432e-01,2.582734678979951015e-01,1.593261254962556606e-01,2.188525541459465096e+00,9.339889950160543464e+00,6.062967954850668750e-01,9.166517136792036169e-01,1.278335129854124341e+00,1.707413732777011139e+00,2.079887776902883623e+00
1.770000000000000018e+00,3.052395173314733645e-01,2.340178508905646027e+01,5.508787985497624710e-03,7.302658361835288048e-01,5.277084641854954197e-03,8.239727158558233233e-01,5.766195124852148135e-01,2.608002736212566286e-01,1.625802138935289187e-01,2.167692212192155576e+00,8.671471207700076178e+00,6.038831134161228853e-01,9.218459236998859385e-01,1.278014968005108276e+00,1.704223399268637529e+00,2.073936417064902393e+00
1.785000000000000142e+00,4.021912303034208547e-01,2.344249765345799119e+01,4.710424224287939297e-03,1.128570022013809737e+00,5.871106966326058302e-03,8.025368959446004258e-01,5.737242870700033359e-01,2.630830931008252271e-01,1.631926198291716035e-01,2.165912809704813036e+00,8.975217494522873096e+00,6.102059626942092363e-01,9.270552628385676508e-01,1.283745438265099459e+00,1.706903328000997977e+00,2.070606039341572391e+00
1.800000000000000044e+00,5.944998157401837346e-01,2.358214092385623317e+01,2.882671438785753236e-03,1.002174872397678440e+00,6.880875477959541575e-03,1.621645166499505519e+00,5.690971101278712307e-01,2.670748115216062257e-01,1.638280783505224880e-01,2.167295754648792538e+00,1.112876120943702318e+01,6.161927292556401703e-01,9.252406620530726489e-01,1.286350489391202334e+00,1.708593275518911270e+00,2.071886678611325472e+00
1.814999999999999947e+00,3.642394207996350053e-01,2.355631333666035587e+01,1.815709378180976104e-03,8.335682414327378886e-01,7.780688860228339096e-03,8.903101194716047662e-01,5.646792026061129288e-01,2.708392549435158503e-01,1.644815424503710544e-01,2.156685809595776604e+00,8.785492670156951789e+00,6.105640749684226876e-01,9.284447628863937707e-01,1.288878908004311930e+00,1.703478520124963591e+00,2.073428296008019256e+00
1.830000000000000071e+00,4.052747784780878493e-01,2.357629754738010774e+01,5.312750327462587192e-04,1.282232235841737733e+00,7.841021038121193804e-03,7.467658338381002459e-01,5.597982606736731093e-01,2.738203804897085258e-01,1.663813588366180873e-01,2.146755424183236727e+00,7.384136129386770442e+00,6.091929212675013527e-01,9.332377574415582355e-01,1.283058298694810917e+00,1.706015803174621315e+00,2.071624249355598746e+00
1.844999999999999973e+00,4.891488996004633161e-01,2.371685144510894006e+01,-6.250462788411975060e-04,7.034582608360111511e-01,1.105828799392550091e-02,2.241942593682627827e+00,5.548054319295462333e-01,2.798017670120079292e-01,1.653928010584461705e-01,2.157969863358045082e+00,9.940488963657271526e+00,6.156227695592938476e-01,9.375996524490575190e-01,1.289053677007123699e+00,1.706800437832804995e+00,2.068285206359905093e+00
1.860000000000000098e+00,6.249163433996713923e-01,2.368220991914357043e+01,-1.311824376695190728e-03,2.021343655051587529e+00,1.115897892257902355e-02,7.872786216023652806e-01,5.486994025329381408e-01,2.834042745141369668e-01,1.678963229529242263e-01,2.135434943662040563e+00,7.949033090433895055e+00,6.171906224351271231e-01,9.401022337821410835e-01,1.294979129960911912e+00,1.703961325760058099e+00,2.065641036341800074e+00
1.875000000000000000e+00,5.427321789774894878e-01,2.374191878253807175e+01,-2.579680394028558473e-03,1.137898145275078265e+00,1.351751856762187232e-02,1.272709907922243699e+00,5.464348007347931135e-01,2.860573035971925027e-01,1.675078956680139675e-01,2.151750571035819792e+00,9.279843963529822659e+00,6.104849726530285903e-01,9.393769487682924746e-01,1.295173827694535262e+00,1.706712568685151643e+00,2.061506524955493358e+00
1.890000000000000124e+00,3.416858474884623686e-01,2.383623773756393049e+01,-2.720542509500952985e-03,8.717839210097534375e-01,1.368574469417912706e-02,7.740732260442816370e-01,5.408790768465012722e-01,2.914283224664748206e-01,1.676926006870239905e-01,2.152430639181105221e+00,8.364880544028414633e+00,6.131440342891352202e-01,9.440048783673959942e-01,1.296613396353155867e+00,1.705241822261159168e+00,2.064979591751842314e+00
1.905000000000000027e+00,3.921248873224397746e-01,2.396780213361930123e+01,-2.799320297206799209e-03,1.303081460323998630e+00,1.471566898674987398e-02,7.756441798809694532e-01,5.372998145261123071e-01,2.948387504386272284e-01,1.678614350352603812e-01,2.154488712873750433e+00,8.351641769741462440e+00,6.168258951838094806e-01,9.401077840412215281e-01,1.296101070477717609e+00,1.703215265582730620e+00,2.070680991425743578e+00
