t,cyc0,cyc1,cyc2,cyc3,total0,total1,total2,total3,rg2,rg2dot,length,b0,b1,b2,b3,a0_over_Rg,a1_over_Rg,a2_over_Rg,a3_over_Rg
3.950000000000000178e-01,3.484246090120326350e-02,5.093615016867158313e-02,7.463141760981567563e-02,5.993995676766673830e-02,1.412162417133213110e-01,-8.740329293545925915e-02,8.586657590059257328e-02,1.470669124059452715e-01,9.529560535301768720e-01,-9.263612920945256402e-02,1.053656871658777661e+01,2.318971325916365997e-02,2.537494797511660738e-02,2.332552385428368277e-02,2.345076200671450742e-02,1.559952062744717483e-01,1.631797049960795609e-01,1.564513325187219250e-01,1.568707753143655792e-01
3.975000000000000200e-01,3.479496488960188982e-02,5.099842391640577177e-02,7.466694231568617168e-02,5.983194275791645783e-02,1.417143314007153210e-01,-8.679854874372676388e-02,8.588552566116150477e-02,1.479153268206033489e-01,9.527248725447501343e-01,-9.230868821388502066e-02,1.053887128918638894e+01,2.319151158769732976e-02,2.539047511580815042e-02,2.333051555758766313e-02,2.345211479471199720e-02,1.560201806499890154e-01,1.632494256963866464e-01,1.564870545797822643e-01,1.568943318276881105e-01
4.000000000000000222e-01,3.474766287904198364e-02,5.106058591414160824e-02,7.470231538328250820e-02,5.972312433380631835e-02,1.422116298354818009e-01,-8.619415403693538036e-02,8.590424411009331407e-02,1.487610941452439661e-01,9.524945099434767304e-01,-9.198142197551467669e-02,1.054118622134904903e+01,2.319328042866440620e-02,2.540596724631091416e-02,2.333550509081648225e-02,2.345341742663321558e-02,1.560449969150620175e-01,1.633189677641741777e-01,1.565227113024591776e-01,1.569176610377071290e-01
4.025000000000000244e-01,3.470055506580524418e-02,5.112263525209712056e-02,7.473753707965767601e-02,5.961351892493398780e-02,1.427081400319250015e-01,-8.559010443601448859e-02,8.592273165003244673e-02,1.496042230730228462e-01,9.522649652888018901e-01,-9.165433102235789886e-02,1.054351349646995217e+01,2.319501983391296027e-02,2.542142433428541681e-02,2.334049246744893114e-02,2.345467007048783123e-02,1.560696551796073306e-01,1.633883310739712158e-01,1.565583026791776133e-01,1.569407634214355640e-01
4.050000000000000266e-01,3.465364163540864822e-02,5.118457101731637565e-02,7.477260766801699376e-02,5.950314405350073943e-02,1.432038649960189480e-01,-8.498639559847043223e-02,8.594098868041326333e-02,1.504447224001713712e-01,9.520362381418630005e-01,-9.132741587163248353e-02,1.054585309807162119e+01,2.319672985521816985e-02,2.543684634730707800e-02,2.334547770094646049e-02,2.345587289405221335e-02,1.560941555537267988e-01,1.634575155003270552e-01,1.565938287026468478e-01,1.569636394555047332e-01
4.075000000000000289e-01,3.460692276268518414e-02,5.124639229364015558e-02,7.480752740768498166e-02,5.939201733247527482e-02,1.436988077246768025e-01,-8.438302321840036868e-02,8.595901559743279741e-02,1.512826010243291663e-01,9.518083280625198039e-01,-9.100067702970734973e-02,1.054820500980502551e+01,2.319841054428219487e-02,2.545223325286787366e-02,2.335046080475332991e-02,2.345702606486002248e-02,1.561184981477057587e-01,1.635265209178159707e-01,1.566292893658591812e-01,1.569862896161345334e-01
4.100000000000000311e-01,3.456039861186403078e-02,5.130809816167608561e-02,7.484229655407290127e-02,5.928015646373824971e-02,1.441929712050352697e-01,-8.377998302650625784e-02,8.597681279402398513e-02,1.521178679429016634e-01,9.515812346093779350e-01,-9.067411499205144110e-02,1.055056921544965043e+01,2.320006195273410440e-02,2.546758501837798755e-02,2.335544179229677789e-02,2.345812975019293672e-02,1.561426830720116787e-01,1.635953472010422960e-01,1.566646846620889655e-01,1.570087143791045192e-01
4.125000000000000333e-01,3.451406933664985521e-02,5.136968769876833901e-02,7.487691535864743342e-02,5.916757923620643428e-02,1.446863584137542680e-01,-8.317727079011105751e-02,8.599438065983010249e-02,1.529505322514410903e-01,9.513549573398190073e-01,-9.034773024318196177e-02,1.055294569891355039e+01,2.320168413212982811e-02,2.548290161116750427e-02,2.336042067698718139e-02,2.345918411707148890e-02,1.561667104372926884e-01,1.636639942246451151e-01,1.567000145848911896e-01,1.570309142197247043e-01
4.150000000000000355e-01,3.446793508030186748e-02,5.143115997896742508e-02,7.491138406889986945e-02,5.905430352393740978e-02,1.451789723163327273e-01,-8.257488231317618166e-02,8.601171958117982685e-02,1.537806031420496655e-01,9.511294958100269259e-01,-9.002152325661283427e-02,1.055533444423341116e+01,2.320327713395217706e-02,2.549818299848808159e-02,2.336539747221822935e-02,2.346018933224603212e-02,1.561905803543762739e-01,1.637324618633031470e-01,1.567352791281003410e-01,1.570528896128071672e-01
4.174999999999999822e-01,3.442199597571164033e-02,5.149251407299897110e-02,7.494570292831564950e-02,5.894034728421444769e-02,1.456708158664392627e-01,-8.197281343631740436e-02,8.602882994106282599e-02,1.546080899018043575e-01,9.509048495750157537e-01,-8.969549449480154757e-02,1.055773543557460137e+01,2.320484100961088536e-02,2.551342914751466087e-02,2.337037219136708921e-02,2.346114556218783370e-02,1.562142929342681952e-01,1.638007499917396304e-01,1.567704782858292123e-01,1.570746410326377407e-01
4.199999999999999845e-01,3.437625214548085950e-02,5.155374904823308707e-02,7.497987217634509427e-02,5.882572855561181424e-02,1.461618920052590309e-01,-8.137106003682334499e-02,8.604571211910647111e-02,1.554330019112049044e-01,9.506810181886564681e-01,-8.936964440909636598e-02,1.056014865723119378e+01,2.320637581044271425e-02,2.552864002534717403e-02,2.337534484779458036e-02,2.346205297308026974e-02,1.562378482881515984e-01,1.638688584847273200e-01,1.568056120524676800e-01,1.570961689529481731e-01
4.224999999999999867e-01,3.433070370199786669e-02,5.161486396865276605e-02,7.501389204837485836e-02,5.871046545604019506e-02,1.466522036608556567e-01,-8.076961802867357876e-02,8.606236649155328544e-02,1.562553486426398186e-01,9.504580012037067149e-01,-8.904397343968256662e-02,1.056257409362599731e+01,2.320788158771157697e-02,2.554381559901227131e-02,2.338031545484533721e-02,2.346291173081014453e-02,1.562612465273857665e-01,1.639367872170930662e-01,1.568406804226811502e-01,1.571174738468882892e-01
4.249999999999999889e-01,3.428535074751366818e-02,5.167585789482266601e-02,7.504776277569981391e-02,5.859457618077348884e-02,1.471417537475490367e-01,-8.016848336255566476e-02,8.607879343123893412e-02,1.570751396588750404e-01,9.502357981718370095e-01,-8.871848201552805235e-02,1.056501172931058541e+01,2.320935839260872269e-02,2.555895583546505603e-02,2.338528402584799659e-02,2.346372200095913491e-02,1.562844877635056473e-01,1.640045360637229221e-01,1.568756833914097260e-01,1.571385561869989567e-01
4.274999999999999911e-01,3.424019337421729120e-02,5.173672988385717708e-02,7.508148458549585014e-02,5.847807900045542961e-02,1.476305451653082135e-01,-7.956765202588290953e-02,8.609499330757147684e-02,1.578923846115603824e-01,9.500144086436602686e-01,-8.839317055432853454e-02,1.056746154896527834e+01,2.321080627625294462e-02,2.557406070159084360e-02,2.339025057411536421e-02,2.346448394879534563e-02,1.563075721082208547e-01,1.640721048995668896e-01,1.569106209538664587e-01,1.571594164451849407e-01
4.299999999999999933e-01,3.419523166431014116e-02,5.179747898938877326e-02,7.511505770079354716e-02,5.836099225908764759e-02,1.481185807991607095e-01,-7.896712004281083996e-02,8.611096648651084262e-02,1.587070932397559586e-01,9.497938321687579011e-01,-8.806803946245202186e-02,1.056992353739916979e+01,2.321222528969084029e-02,2.558913016420691355e-02,2.339521511294459163e-02,2.346519773926497229e-02,1.563304996734153907e-01,1.641394935996439708e-01,1.569454931055364322e-01,1.571800550926883699e-01
4.324999999999999956e-01,3.415046569007955390e-02,5.185810426153603797e-02,7.514848234045234943e-02,5.824333437199849528e-02,1.486058635186165156e-01,-7.836688347425307954e-02,8.612671333054952583e-02,1.595192753684761544e-01,9.495740682957111156e-01,-8.774308913488258754e-02,1.057239767955009313e+01,2.321361548389709595e-02,2.560416419006428593e-02,2.340017765561735671e-02,2.346586353698408567e-02,1.563532705711468962e-01,1.642067020390467480e-01,1.569802998421750695e-01,1.572004726000621744e-01
4.349999999999999978e-01,3.410589551397199409e-02,5.191860474687175209e-02,7.518175871913571062e-02,5.812512382379297210e-02,1.490923961771079553e-01,-7.776693841789622530e-02,8.614223419869408704e-02,1.603289409072509997e-01,9.493551165721271223e-01,-8.741831995516360920e-02,1.057488396048462143e+01,2.321497690977481973e-02,2.561916274584951497e-02,2.340513821540004744e-02,2.346648150623052709e-02,1.563758849136463458e-01,1.642737300929465183e-01,1.570150411598070783e-01,1.572206694371441338e-01
4.375000000000000000e-01,3.406152118866477563e-02,5.197897948839068361e-02,7.521488704728708508e-02,5.800637916628411522e-02,1.495781816114449825e-01,-7.716728100821343417e-02,8.615752944644732014e-02,1.611360998487056106e-01,9.491369765446689977e-01,-8.709373229534045358e-02,1.057738236539802834e+01,2.321630961815589547e-02,2.563412579818647938e-02,2.341009680554393541e-02,2.346705181093592177e-02,1.563983428133176867e-01,1.643405776365979842e-01,1.570497170547248966e-01,1.572406460730311484e-01
4.400000000000000022e-01,3.401734275713747674e-02,5.203922752547757158e-02,7.524786753110633553e-02,5.788711901640558599e-02,1.500632226412856596e-01,-7.656790741647565013e-02,8.617259942579116871e-02,1.619407622671540647e-01,9.489196477590835510e-01,-8.676932651590223144e-02,1.057989287961426328e+01,2.321761365980139560e-02,2.564905331363819332e-02,2.341505343928535973e-02,2.346757461467778583e-02,1.564206443827377835e-01,1.644072445453443332e-01,1.570843275234873326e-01,1.572604029760537037e-01
4.425000000000000044e-01,3.397336025274224486e-02,5.209934789387513782e-02,7.528070037252716784e-02,5.776736205410611807e-02,1.505475220686224580e-01,-7.596881385076227622e-02,8.618744448517050294e-02,1.627429383172106503e-01,9.487031297602319668e-01,-8.644510296572319175e-02,1.058241548858589631e+01,2.321888908540199400e-02,2.566394525870863488e-02,2.342000812984591437e-02,2.346805008067176859e-02,1.564427897346559737e-01,1.644737306946217614e-01,1.571188725629182603e-01,1.572799406137506684e-01
4.450000000000000067e-01,3.392957369927335209e-02,5.215933962565180715e-02,7.531338576919556493e-02,5.764712702022549429e-02,1.510310826772836013e-01,-7.536999655596847425e-02,8.620206496947804831e-02,1.635426382324149386e-01,9.484874220921165611e-01,-8.612106198200290830e-02,1.058495017789408443e+01,2.322013594557844826e-02,2.567880159984456748e-02,2.342496089043263202e-02,2.346847837176398166e-02,1.564647789819943735e-01,1.645400359599647477e-01,1.571533521701051206e-01,1.572992594528444532e-01
4.475000000000000089e-01,3.388598311103580007e-02,5.221920174917015628e-02,7.534592391444858150e-02,5.752643271435309985e-02,1.515139072324492298e-01,-7.477145181381118777e-02,8.621646122003964741e-02,1.643398723238719272e-01,9.482725242979122005e-01,-8.579720389020666083e-02,1.058749693324850227e+01,2.322135429088208539e-02,2.569362230343739603e-02,2.342991173423817144e-02,2.346885965042344938e-02,1.564866122378476831e-01,1.646061602170105775e-01,1.571877663423974503e-01,1.573183599592163917e-01
4.500000000000000111e-01,3.384258849291310600e-02,5.227893328905484222e-02,7.537831499729431839e-02,5.740529799266777533e-02,1.519959984801835529e-01,-7.417317594283188986e-02,8.623063357460056255e-02,1.651346509789048678e-01,9.480584359199942801e-01,-8.547352900400422004e-02,1.059005574048727993e+01,2.322254417179533612e-02,2.570840733582501272e-02,2.343486067444099444e-02,2.346919407873465993e-02,1.565082896154834091e-01,1.646721033415043944e-01,1.572221150774054943e-01,1.573372425978825095e-01
4.525000000000000133e-01,3.379938984043427685e-02,5.233853326616082213e-02,7.541055920239224386e-02,5.728374176576072480e-02,1.524773591469819889e-01,-7.357516529839709662e-02,8.624458236731270822e-02,1.659269846597219711e-01,9.478451564999694767e-01,-8.515003762520841069e-02,1.059262658557693371e+01,2.322370563873228308e-02,2.572315666329367048e-02,2.343980772420557052e-02,2.346948181839023789e-02,1.565298112283418919e-01,1.647378652093039741e-01,1.572563983729986514e-01,1.573559078329692662e-01
4.550000000000000155e-01,3.375638713983972194e-02,5.239800069754210754e-02,7.544265671003508311e-02,5.716178299644101429e-02,1.529579919393320719e-01,-7.297741627269516140e-02,8.625830792872248021e-02,1.667168839020951865e-01,9.476326855787039483e-01,-8.482673004371296677e-02,1.059520945461228258e+01,2.322483874203925408e-02,2.573787025207985302e-02,2.344475289668254692e-02,2.346972303068370347e-02,1.565511771900368332e-01,1.648034456963845817e-01,1.572906162273041142e-01,1.573743561276901293e-01
4.575000000000000178e-01,3.371358036814636749e-02,5.245733459642024088e-02,7.547460769613055509e-02,5.703944069752357043e-02,1.534378995432912896e-01,-7.237992529473018244e-02,8.627181058575965344e-02,1.675043593140506659e-01,9.474210226963549752e-01,-8.450360653742942929e-02,1.059780433381636300e+01,2.322594353199544312e-02,2.575254806837216914e-02,2.344969620500896024e-02,2.346991787650234973e-02,1.565723876143553239e-01,1.648688446788438289e-01,1.573247686387051758e-01,1.573925879443218434e-01
4.600000000000000200e-01,3.367096949321191079e-02,5.251653397215332031e-02,7.550641233218483017e-02,5.691673392960045624e-02,1.539170846240777712e-01,-7.178268883031296843e-02,8.628509066172694586e-02,1.682894215745699695e-01,9.472101673923996046e-01,-8.418066737222376639e-02,1.060041120954035243e+01,2.322702005881354184e-02,2.576719007831323668e-02,2.345463766230840644e-02,2.347006651632022739e-02,1.565934426152584824e-01,1.649340620329064755e-01,1.573588556058397592e-01,1.574106037441813932e-01
4.625000000000000222e-01,3.362855447379810292e-02,5.257559783020533672e-02,7.553807078528625152e-02,5.679368179879563244e-02,1.543955498256776027e-01,-7.118570338204668890e-02,8.629814847629034558e-02,1.690720814323025400e-01,9.470001192056649586e-01,-8.385791280185164731e-02,1.060303006826343974e+01,2.322806837264041607e-02,2.578179624800160455e-02,2.345957728169124901e-02,2.347016911019122326e-02,1.566143423068818152e-01,1.649990976349293426e-01,1.573928771275990290e-01,1.574284039876030494e-01
4.650000000000000244e-01,3.358633525963310856e-02,5.263452517211552467e-02,7.556958321809006951e-02,5.667030345450251722e-02,1.548732977704652680e-01,-7.058896548931094250e-02,8.631098434547068710e-02,1.698523497042867814e-01,9.467908776743598764e-01,-8.353534306789360542e-02,1.060566089659274525e+01,2.322908852355779971e-02,2.579636654349365746e-02,2.346451507625479938e-02,2.347022581774225319e-02,1.566350868035356614e-01,1.650639513614058917e-01,1.574268332031254214e-01,1.574459891339156647e-01
4.675000000000000266e-01,3.354431179147297076e-02,5.269331499546837244e-02,7.560094978880398109e-02,5.654661808710650939e-02,1.553503310588391362e-01,-6.999247172823845620e-02,8.632359858163538013e-02,1.706302372746811291e-01,9.465824423361042239e-01,-8.321295839968931296e-02,1.060830368126320700e+01,2.323008056158300944e-02,2.581090093080554496e-02,2.346945105908351814e-02,2.347023679816655217e-02,1.566556762197058028e-01,1.651286230889713325e-01,1.574607238318114499e-01,1.574633596414203862e-01
4.700000000000000289e-01,3.350248400116217357e-02,5.275196629386397218e-02,7.563217065117458504e-02,5.642264492569036560e-02,1.558266522688717126e-01,-6.939621871169050771e-02,8.633599149349170665e-02,1.714057550935032814e-01,9.463748127279594247e-01,-8.289075901427074566e-02,1.061095840913745114e+01,2.323104453666969757e-02,2.582539937591511042e-02,2.347438524324920589e-02,2.347020221021707889e-02,1.566761106700542694e-01,1.651931126944072015e-01,1.574945490132978743e-01,1.574805159673686450e-01
4.725000000000000311e-01,3.346085181169332345e-02,5.281047805688852265e-02,7.566324595447450341e-02,5.629840323572483929e-02,1.563022639559739635e-01,-6.880020308922611683e-02,8.634816338608038155e-02,1.721789141753775620e-01,9.461679883864597684e-01,-8.256874511629538893e-02,1.061362506720568177e+01,2.323198049870860843e-02,2.583986184476384090e-02,2.347931764181119749e-02,2.347012221220000014e-02,1.566963902694197830e-01,1.652574200546462480e-01,1.575283087474721178e-01,1.574974585679401740e-01
4.750000000000000333e-01,3.341941513726576912e-02,5.286884927008576873e-02,7.569417584349071026e-02,5.617391231674348506e-02,1.567771686525735175e-01,-6.820442154706596316e-02,8.636011456077036241e-02,1.729497255982891391e-01,9.459619688476449406e-01,-8.224691689797794525e-02,1.061630364258554238e+01,2.323288849752836935e-02,2.585428830325881000e-02,2.348424826781656330e-02,2.346999696196830701e-02,1.567165151328183959e-01,1.653215450467769854e-01,1.575620030344664912e-01,1.575141878982213861e-01
4.775000000000000355e-01,3.337817388334350654e-02,5.292707891492837158e-02,7.572496045851316582e-02,5.604919150000184369e-02,1.572513688678071897e-01,-6.760887080805233484e-02,8.637184531525421427e-02,1.737182005023447939e-01,9.457567536470875558e-01,-8.192527453902184731e-02,1.061899412252199504e+01,2.323376858289630947e-02,2.586867871727463811e-02,2.348917713430029655e-02,2.346982661691550398e-02,1.567364853754447118e-01,1.653854875480488262e-01,1.575956318746567497e-01,1.575307044121844746e-01
4.799999999999999822e-01,3.333712794671195995e-02,5.298516596879040974e-02,7.575559993532481051e-02,5.592426014612321417e-02,1.577248670872279102e-01,-6.701354763160308203e-02,8.638335594354440428e-02,1.744843500885404630e-01,9.455523423199277966e-01,-8.160381820655000784e-02,1.062169649438716057e+01,2.323462080451927855e-02,2.588303305265545612e-02,2.349410425428551455e-02,2.346961133396942636e-02,1.567563011126722472e-01,1.654492474358764398e-01,1.576291952686601217e-01,1.575470085626660410e-01
4.824999999999999845e-01,3.329627721553399256e-02,5.304310940491977627e-02,7.578609440519210039e-02,5.579913764272814020e-02,1.581976657725247259e-01,-6.641844881366054665e-02,8.639464673597055389e-02,1.752481856175331920e-01,9.453487344009040561e-01,-8.128254805503461189e-02,1.062441074568019950e+01,2.323544521204450389e-02,2.589735127521687261e-02,2.349902964078365644e-02,2.346935126958613407e-02,1.567759624600544577e-01,1.655128245878445814e-01,1.576626932173337270e-01,1.575631008013463619e-01
4.849999999999999867e-01,3.325562156940498060e-02,5.310090819241187338e-02,7.581644399485661101e-02,5.567384340205107363e-02,1.586697673612564308e-01,-6.582357118663446915e-02,8.640571797917732944e-02,1.760097184084186139e-01,9.451459294243840237e-01,-8.096146422622649275e-02,1.062713686402714153e+01,2.323624185506045770e-02,2.591163335074796181e-02,2.350395330679467751e-02,2.346904657974392683e-02,1.567954695333255988e-01,1.655762188817128389e-01,1.576961257217727730e-01,1.575789815787291270e-01
4.874999999999999889e-01,3.321516087940687423e-02,5.315856129618332787e-02,7.584664882652723816e-02,5.554839685854218861e-02,1.591411742665995999e-01,-6.522891161933842830e-02,8.641656995612335967e-02,1.767689598375123128e-01,9.449439269243967709e-01,-8.064056684908377237e-02,1.062987483718073811e+01,2.323701078309773488e-02,2.592587924501323776e-02,2.350887526530724692e-02,2.346869741993744957e-02,1.568148224484017805e-01,1.656394301954203230e-01,1.577294927833088056e-01,1.575946513441210950e-01
4.899999999999999911e-01,3.317489500816157844e-02,5.321606767694688628e-02,7.587670901787359201e-02,5.542281746645601886e-02,1.596118888771096700e-01,-6.463446701692161789e-02,8.642720294608083331e-02,1.775259213371346012e-01,9.447427264346653919e-01,-8.031985603969953036e-02,1.063262465302030257e+01,2.323775204562997243e-02,2.594008892375464573e-02,2.351379552929894548e-02,2.346830394517189500e-02,1.568340213213816059e-01,1.657024584070901363e-01,1.577627944035079055e-01,1.576101105456119977e-01
4.924999999999999933e-01,3.313482380988320292e-02,5.327342629118660827e-02,7.590662468202001578e-02,5.529712469742675829e-02,1.600819135564944817e-01,-6.404023432079317124e-02,8.643761722463627617e-02,1.782806143943987676e-01,9.445423274886393106e-01,-7.999933190122926474e-02,1.063538629955155201e+01,2.323846569207475843e-02,2.595426235269355369e-02,2.351871411173647036e-02,2.346786630995731718e-02,1.568530662685474197e-01,1.657653033950340360e-01,1.577960305841687172e-01,1.576253596300550563e-01
4.949999999999999956e-01,3.309494713042941683e-02,5.333063609113406628e-02,7.593639592754054812e-02,5.517133803803035697e-02,1.605512506434017828e-01,-6.344621050854026834e-02,8.644781306369146712e-02,1.790330505500013214e-01,9.443427296195252563e-01,-7.967899452381728420e-02,1.063815976490641724e+01,2.323915177179456878e-02,2.596839949753275770e-02,2.352363102557582589e-02,2.346738466830303876e-02,1.568719574063663358e-01,1.658279650377573189e-01,1.578292013273209227e-01,1.576403990430475521e-01
4.974999999999999978e-01,3.305526480735216516e-02,5.338769602474523202e-02,7.596602285845488467e-02,5.504547698733432831e-02,1.610199024512202481e-01,-6.285239259383972044e-02,8.645779073146615812e-02,1.797832413970148480e-01,9.441439323603215694e-01,-7.935884398452279498e-02,1.064094503734290420e+01,2.323981033409771441e-02,2.598250032395848022e-02,2.352854628376252477e-02,2.346685917371215541e-02,1.568906948514909860e-01,1.658904432139629570e-01,1.578623066352230486e-01,1.576552292289115365e-01
5.000000000000000000e-01,3.301577666994735122e-02,5.344460503567825815e-02,7.599550557422478370e-02,5.491956105443479563e-02,1.614878712678913808e-01,-6.225877762636260193e-02,8.646755049250076652e-02,1.805311985796808627e-01,9.439459352438511752e-01,-7.903888034724500244e-02,1.064374210524488262e+01,2.324044142823931264e-02,2.599656479764236860e-02,2.353345989923178935e-02,2.346628997917614423e-02,1.569092787207607975e-01,1.659527378025562605e-01,1.578953465103606624e-01,1.576698506306748737e-01
5.025000000000000577e-01,3.297648253930344359e-02,5.350136206327192612e-02,7.602484416975215098e-02,5.479360975598225603e-02,1.619551593557363167e-01,-6.166536269167206818e-02,8.647709260766058004e-02,1.812769337922048862e-01,9.437487378027917817e-01,-7.871910366264771308e-02,1.064655095712191901e+01,2.324104510342225871e-02,2.601059288424351079e-02,2.353837188490874241e-02,2.346567723716957640e-02,1.569277091312030747e-01,1.660148486826496517e-01,1.579283209554445955e-01,1.576842636900529226e-01
5.050000000000000044e-01,3.293738222834970836e-02,5.355796604252503756e-02,7.605403873537693038e-02,5.466764261369488204e-02,1.624217689512937046e-01,-6.107214491111333243e-02,8.648641733414021149e-02,1.820204587775508531e-01,9.435523395697128501e-01,-7.839951396808356177e-02,1.064937158160909014e+01,2.324162140879821453e-02,2.602458454941045107e-02,2.354328225370861880e-02,2.346502109964491295e-02,1.569459862000338601e-01,1.660767757335667727e-01,1.579612299734087510e-01,1.576984688474298013e-01
5.075000000000000622e-01,3.289847554190299811e-02,5.361441590407714508e-02,7.608308935687696506e-02,5.454167915186163007e-02,1.628877022651703810e-01,-6.047912144169736298e-02,8.649552492546938587e-02,1.827617853262360481e-01,9.433567400771064593e-01,-7.808011128751704555e-02,1.065220396746679121e+01,2.324217039346861136e-02,2.603853975878318849e-02,2.354819101853694932e-02,2.346432171802741856e-02,1.569641100446592663e-01,1.661385188348470376e-01,1.579940735674082997e-01,1.577124665418404570e-01
5.100000000000000089e-01,3.285976227671418698e-02,5.367071057418952573e-02,7.611199611546792809e-02,5.441573889483349719e-02,1.633529614819044240e-01,-5.988628947597615659e-02,8.650441563151942126e-02,1.835009252751235997e-01,9.431619388574216112e-01,-7.776089563144764072e-02,1.065504810358053867e+01,2.324269210648565939e-02,2.605245847799520301e-02,2.355309819228977239e-02,2.346357924321016905e-02,1.569820807826764197e-01,1.662000778662501010e-01,1.580268517408175977e-01,1.577262572109528471e-01
5.124999999999999556e-01,3.282124222151357879e-02,5.372684897472759097e-02,7.614075908780448820e-02,5.428984136450495240e-02,1.638175487598400593e-01,-5.929364624191053174e-02,8.651308969851032038e-02,1.842378905062157513e-01,9.429679354430980931e-01,-7.744186699683172637e-02,1.065790397896077124e+01,2.324318659685336783e-02,2.606634067267546429e-02,2.355800378785382482e-02,2.346279382554914555e-02,1.569998985318745710e-01,1.662614527077601323e-01,1.580595644972281888e-01,1.577398412910502590e-01
5.150000000000000133e-01,3.278291515705532289e-02,5.378283002314440675e-02,7.616937834598230816e-02,5.416400607778494580e-02,1.642814662310144724e-01,-5.870118900273062906e-02,8.652154736901904175e-02,1.849726929454440782e-01,9.427747293666002282e-01,-7.712302536700441080e-02,1.066077158274265457e+01,2.324365391352857871e-02,2.608018630845044747e-02,2.356290781810674306e-02,2.346196561485844670e-02,1.570175634102363160e-01,1.663226432395901733e-01,1.580922118404468057e-01,1.577532192170139902e-01
5.174999999999999600e-01,3.274478085616144146e-02,5.383865263246492838e-02,7.619785395754109791e-02,5.403825254405834194e-02,1.647447160010566680e-01,-5.810891505678755786e-02,8.652978888198856189e-02,1.857053445614575693e-01,9.425823201604510704e-01,-7.680437071160042817e-02,1.066365090418587513e+01,2.324409410542200086e-02,2.609399535094614545e-02,2.356781029591726098e-02,2.346109476040559444e-02,1.570350755359385952e-01,1.663836493421863849e-01,1.581247937744931498e-01,1.577663914223063901e-01
5.200000000000000178e-01,3.270683908376454535e-02,5.389431571127170639e-02,7.622618598546812563e-02,5.391260026263787475e-02,1.652073001490972082e-01,-5.751682173739773585e-02,8.653781447273747873e-02,1.864358573644079031e-01,9.423907073572669324e-01,-7.648590298647475749e-02,1.066654193267441642e+01,2.324450722139926456e-02,2.610776776579008113e-02,2.357271123414541106e-02,2.346018141090693357e-02,1.570524350273538317e-01,1.664444708962321828e-01,1.581573103035978367e-01,1.577793583389539844e-01
5.224999999999999645e-01,3.266908959695010578e-02,5.394981816369125160e-02,7.625437448820301944e-02,5.378706872020762308e-02,1.656692207276905249e-01,-5.692490641267879820e-02,8.654562437297087796e-02,1.871642434047316728e-01,9.421998904897919136e-01,-7.616762213362243683e-02,1.066944465771635819e+01,2.324489331028196937e-02,2.612150351861332320e-02,2.357761064564271175e-02,2.345922571452313532e-02,1.570696420030510410e-01,1.665051077826525949e-01,1.581897614322003709e-01,1.577921203975309605e-01
5.250000000000000222e-01,3.263153214499799754e-02,5.400515888938228759e-02,7.628241951964327694e-02,5.366167738825730615e-02,1.661304797627471963e-01,-5.633316648537664562e-02,8.655321881079158786e-02,1.878905147719297508e-01,9.420098690909319838e-01,-7.584952808109832190e-02,1.067235906894365449e+01,2.324525242084874224e-02,2.613520257505248801e-02,2.358250854325237220e-02,2.345822781885479810e-02,1.570866965817969696e-01,1.665655598826182582e-01,1.582221471649468136e-01,1.578046780271430138e-01
5.274999999999999689e-01,3.259416646942291107e-02,5.406033678352431537e-02,7.631032112915069054e-02,5.353644572050895306e-02,1.665910792534781582e-01,-5.574159939268472086e-02,8.656059801071278037e-02,1.886146835933400490e-01,9.418206426937910658e-01,-7.553162074293567896e-02,1.067528515611192930e+01,2.324558460183630965e-02,2.614886490075175179e-02,2.358740493980949343e-02,2.345718787093815927e-02,1.571035988825571494e-01,1.666258270775495820e-01,1.582544675066876738e-01,1.578170316554111940e-01
5.300000000000000266e-01,3.255699230401442462e-02,5.411535073680814878e-02,7.633807936155867502e-02,5.341139315033575224e-02,1.670510211723496008e-01,-5.515020260605445201e-02,8.656776219367105785e-02,1.893367620329090562e-01,9.416322108317054518e-01,-7.521390001906495815e-02,1.067822290910022076e+01,2.324588990194056959e-02,2.616249046136484568e-02,2.359229984814125228e-02,2.345610601724089014e-02,1.571203490244969525e-01,1.666859092491206340e-01,1.582867224624757430e-01,1.578291817084563065e-01
5.324999999999999734e-01,3.252000937487613957e-02,5.417019963542735878e-02,7.636569425718048310e-02,5.328653908817353180e-02,1.675103074650489132e-01,-5.455897363099648095e-02,8.657471157704045572e-02,1.900567622899556608e-01,9.414445730382793309e-01,-7.489636579523169246e-02,1.068117231791078225e+01,2.324616836981766022e-02,2.617607922255705405e-02,2.359719328106710604e-02,2.345498240365799861e-02,1.571369471269827012e-01,1.667458062792632201e-01,1.583189120375636805e-01,1.578411286108833966e-01
5.350000000000000311e-01,3.248321740046404560e-02,5.422488236107118886e-02,7.639316585181818442e-02,5.316190291892588377e-02,1.679689400504606744e-01,-5.396791000687386347e-02,8.658144637464713911e-02,1.907746965979314480e-01,9.412577288474197612e-01,-7.457901794291402209e-02,1.068413337266885144e+01,2.324642005408504228e-02,2.618963115000720945e-02,2.360208525139898678e-02,2.345381717550784270e-02,1.571533933095828339e-01,1.668055180501708534e-01,1.583510362374019043e-01,1.578528727857666791e-01
