t,cyc0,cyc1,cyc2,cyc3,total0,total1,total2,total3,rg2,rg2dot,length,b0,b1,b2,b3,a0_over_Rg,a1_over_Rg,a2_over_Rg,a3_over_Rg
4.750000000000000056e-02,4.307627632684993269e-02,4.160151667106976037e-02,6.812497411002077508e-02,6.133305158879300695e-02,6.334524673139228790e-02,-1.777259788914231087e-01,8.083888966948900301e-02,2.184461276325227845e-03,9.932124117811056419e-01,-1.398088379908906109e-01,1.034624215319969487e+01,2.248629680522370652e-02,2.274576464012374732e-02,2.246180206816243002e-02,2.255763048581222938e-02,1.504658352665567134e-01,1.513314528242888646e-01,1.503838603341287050e-01,1.507043090147052178e-01
5.000000000000000278e-02,4.301178491663146947e-02,4.167380146034486282e-02,6.818882367733644645e-02,6.144309882333449241e-02,6.397963541431543610e-02,-1.770208314668178518e-01,8.089838340859850652e-02,3.405885043260305483e-03,9.928632971024804466e-01,-1.394828832469932889e-01,1.034661570949743137e+01,2.248521805658183423e-02,2.275835365931037219e-02,2.245976113470615071e-02,2.255997284127653213e-02,1.504886767778534640e-01,1.513999363943320242e-01,1.504034638300601190e-01,1.507386279642700666e-01
5.249999999999999806e-02,4.294730371072438130e-02,4.174607593822455415e-02,6.825245694305823174e-02,6.155138408347872458e-02,6.461342490440587227e-02,-1.763168932178459936e-01,8.095756254219392545e-02,4.626333773219960983e-03,9.925149974726575897e-01,-1.391567991594603593e-01,1.034700498595143969e+01,2.248410383923370517e-02,2.277090815663917328e-02,2.245771728261177630e-02,2.256224631627181537e-02,1.505113503723899127e-01,1.514682601366763859e-01,1.504230070215091253e-01,1.507726711826963550e-01
5.500000000000000028e-02,4.288283469787092239e-02,4.181833956996729162e-02,6.831587427283886127e-02,6.165789970020734562e-02,6.524661020966120162e-02,-1.756141541185335664e-01,8.101642742731757219e-02,5.845775648557461311e-03,9.921675132134122332e-01,-1.388305869978895823e-01,1.034740996302138072e+01,2.248295419623011493e-02,2.278342814120718277e-02,2.245567053072676511e-02,2.256445095350962868e-02,1.505338560167238660e-01,1.515364239692696124e-01,1.504424898617514605e-01,1.508064386090243181e-01
5.750000000000000250e-02,4.281837986218812314e-02,4.189059181589026987e-02,6.837907603362944342e-02,6.176263821789654274e-02,6.587918638311403285e-02,-1.749126042053712748e-01,8.107497842370037233e-02,7.064179164064519206e-03,9.918208446433265379e-01,-1.385042480470074777e-01,1.034783062111046981e+01,2.248176917105739955e-02,2.279591362184122186e-02,2.245362089787109744e-02,2.256658679813365598e-02,1.505561936792005895e-01,1.516044278091763231e-01,1.504619123043259010e-01,1.508399301901382494e-01
5.999999999999999778e-02,4.275394118293107670e-02,4.196283213138449208e-02,6.844206259369155221e-02,6.186559239487813416e-02,6.651114852459751037e-02,-1.742122335773875208e-01,8.113321589376434884e-02,8.281513132129946636e-03,9.914749920777525816e-01,-1.381777836063387277e-01,1.034826694056683571e+01,2.248054880763412922e-02,2.280836460709941352e-02,2.245156840283712291e-02,2.256865389770100136e-02,1.505783633299488389e-01,1.516722715725903337e-01,1.504812743030378430e-01,1.508731458807166803e-01
6.250000000000000000e-02,4.268952063425801580e-02,4.203505996693077812e-02,6.850483432260784378e-02,6.196675520395632242e-02,6.714249178248135608e-02,-1.735130323961989740e-01,8.119114020262338527e-02,9.497746687705348884e-03,9.911299558287751665e-01,-1.378511949898759414e-01,1.034871890168488839e+01,2.247929315030769426e-02,2.282078110527272288e-02,2.244951306438940086e-02,2.257065230216309323e-02,1.506003649408762524e-01,1.517399551748465358e-01,1.505005758119628279e-01,1.509060856431813369e-01
6.500000000000000222e-02,4.262512018499613198e-02,4.210727476811645942e-02,6.856739159129120187e-02,6.206611983288294609e-02,6.777321135537554830e-02,-1.728149908860460437e-01,8.124875171808264296e-02,1.071284929307808956e-02,9.907857362051768479e-01,-1.375244835257500020e-01,1.034918648470674185e+01,2.247800224385079065e-02,2.283316312438652199e-02,2.244745490126453039e-02,2.257258206384620686e-02,1.506221984856646323e-01,1.518074785304330543e-01,1.505198167854499280e-01,1.509387494476447933e-01
6.750000000000000444e-02,4.256074179840916433e-02,4.217947597565284423e-02,6.862973477199285632e-02,6.216367968479141748e-02,6.840330249380120742e-02,-1.721180993338090048e-01,8.130605081063643769e-02,1.192679074245026928e-02,9.904423335124018513e-01,-1.371976505559015513e-01,1.034966966982366365e+01,2.247667613345781523e-02,2.284551067220216836e-02,2.244539393217098722e-02,2.257444323743165032e-02,1.506438639397645052e-01,1.518748415530033757e-01,1.505389971781251612e-01,1.509711372718571809e-01
7.000000000000000666e-02,4.249638743196627183e-02,4.225166302539348773e-02,6.869186423830869748e-02,6.225942837859063661e-02,6.903276050182818868e-02,-1.714223480890054996e-01,8.136303785346461759e-02,1.313954116632410664e-02,9.900997480525230987e-01,-1.368706974357528083e-01,1.035016843717754043e+01,2.247531486474114645e-02,2.285782375621861484e-02,2.244333017578897110e-02,2.257623587993557931e-02,1.506653612803894315e-01,1.519420441553883394e-01,1.505581169448949319e-01,1.510032491011513156e-01
7.249999999999999500e-02,4.243205903711259885e-02,4.232383534835315597e-02,6.875378036518452196e-02,6.235335974932024183e-02,6.966158073867841083e-02,-1.707277275637736902e-01,8.141971322242794185e-02,1.435107103569331459e-02,9.897579801242084585e-01,-1.365436255338810523e-01,1.035068276686242683e+01,2.247391848372734188e-02,2.287010238367403678e-02,2.244126365077023580e-02,2.257796005068849268e-02,1.506866904865100387e-01,1.520090862496082107e-01,1.505771760409490012e-01,1.510350849283870478e-01
7.499999999999999722e-02,4.236775855904149207e-02,4.239599237072756710e-02,6.881548352891984910e-02,6.244546784846842502e-02,7.028975862029383792e-02,-1.700342282328344834e-01,8.147607729606118343e-02,1.556135116604162941e-02,9.894170300226881043e-01,-1.362164362316922728e-01,1.035121263892606081e+01,2.247248703685323507e-02,2.288234656154748345e-02,2.243919437573793987e-02,2.257961581131440534e-02,1.507078515388474704e-01,1.520759677468848381e-01,1.505961744217640674e-01,1.510666447538944468e-01
7.749999999999999944e-02,4.230348793646847988e-02,4.246813351391390962e-02,6.887697410717047442e-02,6.253574694425378944e-02,7.091728962086817079e-02,-1.693418406334409598e-01,8.153213045556574612e-02,1.677035272114809489e-02,9.890768980397226517e-01,-1.358891309230968458e-01,1.035175803337144629e+01,2.247102057096193525e-02,2.289455629656052954e-02,2.243712236928646978e-02,2.258120322570969507e-02,1.507288444198665311e-01,1.521426885576536714e-01,1.506151120431067081e-01,1.510979285854159304e-01
8.000000000000000167e-02,4.223924910140713918e-02,4.254025819453186724e-02,6.893825247894976027e-02,6.262419152187116700e-02,7.154416927434231743e-02,-1.686505553653083189e-01,8.158787308480029699e-02,1.797804721669956154e-02,9.887375844635734046e-01,-1.355617110141858483e-01,1.035231893015847326e+01,2.246951913329875775e-02,2.290673159517897864e-02,2.243504764998130105e-02,2.258272236002166825e-02,1.507496691137684974e-01,1.522092485915757798e-01,1.506339888610364885e-01,1.511289364380473399e-01
8.250000000000000389e-02,4.217504397894698137e-02,4.261236582444569154e-02,6.899931902462835831e-02,6.271079628370468395e-02,7.217039317586214364e-02,-1.679603630905298628e-01,8.164330557027039970e-02,1.918440652371203661e-02,9.883990895789709352e-01,-1.352341779229087881e-01,1.035289530920552714e+01,2.246798277150703974e-02,2.291887246361454591e-02,2.243297023635882140e-02,2.258417328262684112e-02,1.507703256064835129e-01,1.522756477575499812e-01,1.506528048319091262e-01,1.511596683341780711e-01
8.500000000000000611e-02,4.211087448703325353e-02,4.268445581078667700e-02,6.906017412593304372e-02,6.279555614950768638e-02,7.279595698319804575e-02,-1.672712545334770762e-01,8.169842830111644083e-02,2.038940287176165336e-02,9.880614136670867742e-01,-1.349065330787531380e-01,1.035348715039116918e+01,2.246641153362389023e-02,2.293097890782657550e-02,2.243089014692619190e-02,2.258555606410892966e-02,1.507908138856626501e-01,1.523418859637247214e-01,1.506715599123793214e-01,1.511901243034303732e-01
8.750000000000000833e-02,4.204674253624902935e-02,4.275652755597648264e-02,6.912081816594400907e-02,6.287846625655094113e-02,7.342085641812587382e-02,-1.665832204806828865e-01,8.175324166910082069e-02,2.159300885202493012e-02,9.877245570055045443e-01,-1.345787779224247305e-01,1.035409443355579207e+01,2.246480546807584980e-02,2.294305093352377867e-02,2.242880740016117355e-02,2.258687077723659301e-02,1.508111339406696394e-01,1.524079631175101757e-01,1.506902540594039219e-01,1.512203043825976201e-01
8.999999999999999667e-02,4.198265002959947895e-02,4.282858045775121691e-02,6.918125152909093689e-02,6.295952195974120758e-02,7.404508726776810879e-02,-1.658962517807123782e-01,8.180774606859292364e-02,2.279519742013198097e-02,9.873885198681924269e-01,-1.342509139055302614e-01,1.035471713850335895e+01,2.246316462367447045e-02,2.295508854616596511e-02,2.242672201451198846e-02,2.258811749694092375e-02,1.508312857625722370e-01,1.524738791255902115e-01,1.507088872302445592e-01,1.512502086155818604e-01
9.249999999999999889e-02,4.191859886229836601e-02,4.290061390918587653e-02,6.924147460114780939e-02,6.303871883171033308e-02,7.466864538589537692e-02,-1.652103393440167434e-01,8.186194189655382480e-02,2.399594189883218556e-02,9.870533025254759618e-01,-1.339229424902609877e-01,1.035535524500310700e+01,2.246148904961182274e-02,2.296709175096580194e-02,2.242463400839714988e-02,2.258929630029270219e-02,1.508512693441332320e-01,1.525396338939342122e-01,1.507274593824706743e-01,1.512798370533303960e-01
9.500000000000000111e-02,4.185459092155711242e-02,4.297262729871977743e-02,6.930148776922673282e-02,6.311605266287666216e-02,7.529152669418696930e-02,-1.645254741427746303e-01,8.191582955251909548e-02,2.519521598047456609e-02,9.867189052440131780e-01,-1.335948651490786732e-01,1.035600873279131662e+01,2.245977879545591610e-02,2.297906055289058308e-02,2.242254340020532338e-02,2.259040726647942518e-02,1.508710846798011207e-01,1.526052273278091509e-01,1.507459704739620987e-01,1.513091897537716390e-01
9.750000000000000333e-02,4.179062808637627052e-02,4.304462001018256184e-02,6.936129142177015205e-02,6.319151946147981425e-02,7.591372718345074100e-02,-1.638416472107183386e-01,8.196940943858033179e-02,2.639299372930483875e-02,9.863853282867676153e-01,-1.332666833644027271e-01,1.035667758157307894e+01,2.245803391114605668e-02,2.299099495666400567e-02,2.242045020829516733e-02,2.259145047678211976e-02,1.508907317657005864e-01,1.526706593317912752e-01,1.507644204629120521e-01,1.513382667817504135e-01
1.000000000000000056e-01,4.172671222733945195e-02,4.311659142282062152e-02,6.942088594854201045e-02,6.326511545358994015e-02,7.653524291480093278e-02,-1.631588496429474677e-01,8.202268195936576745e-02,2.758924958358065921e-02,9.860525719129846767e-01,-1.329383986282997032e-01,1.035736177102408107e+01,2.245625444698813242e-02,2.300289496676794984e-02,2.241835445099518709e-02,2.259242601455195565e-02,1.509102105996224796e-01,1.527359298097780982e-01,1.507828093078295295e-01,1.513670682089622577e-01
1.025000000000000078e-01,4.166284520641014982e-02,4.318854091132441619e-02,6.948027174061789657e-02,6.333683708309251204e-02,7.715607002079410970e-02,-1.624770725957284945e-01,8.207564752201951253e-02,2.878395835750670664e-02,9.857206363781683134e-01,-1.326100124421744630e-01,1.035806128079242505e+01,2.245444045364982169e-02,2.301476058744427594e-02,2.241625614660357896e-02,2.259333396518667034e-02,1.509295211810135484e-01,1.528010386650000829e-01,1.508011369675420488e-01,1.513955941138871997e-01
1.049999999999999961e-01,4.159902887673095490e-02,4.326046784585631938e-02,6.953944919037373384e-02,6.340668101164993742e-02,7.777620470652284179e-02,-1.617963072862831087e-01,8.212830653617957111e-02,2.997709524299251721e-02,9.853895219340573775e-01,-1.322815263164634492e-01,1.035877609050045933e+01,2.245259198215575000e-02,2.302659182269663554e-02,2.241415531338809483e-02,2.259417441610681726e-02,1.509486635109661135e-01,1.528659858000324112e-01,1.508194034011981766e-01,1.514238445817228940e-01
1.074999999999999983e-01,4.153526508242596366e-02,4.333237159207890127e-02,6.959841869147348481e-02,6.347464411864146838e-02,7.839564325066601669e-02,-1.611165449925620052e-01,8.218065941395484575e-02,3.116863581123488838e-02,9.850592288286035281e-01,-1.319529417703299290e-01,1.035950617974660837e+01,2.245070908388257375e-02,2.303838867629226864e-02,2.241205196958588608e-02,2.259494745673184049e-02,1.509676375922070213e-01,1.529307711168066963e-01,1.508376085682701651e-01,1.514518197043172032e-01
1.100000000000000006e-01,4.147155565840562885e-02,4.340425151118412067e-02,6.965718063885552314e-02,6.354072350108143363e-02,7.901438200649607557e-02,-1.604377770530081848e-01,8.223270656990055993e-02,3.235855601412711974e-02,9.847297573059503595e-01,-1.316242603313616810e-01,1.036025152810724315e+01,2.244879181055401199e-02,2.305015115176383203e-02,2.240994613340336478e-02,2.259565317845601065e-02,1.509864434290866253e-01,1.529953945166225293e-01,1.508557524285561169e-01,1.514795195801000860e-01
1.125000000000000028e-01,4.140790243017490602e-02,4.347610695992268348e-02,6.971573542871820073e-02,6.360491647351809719e-02,7.963241740284324188e-02,-1.597599948663085689e-01,8.228444842099308376e-02,3.354683218549754653e-02,9.844011076064113075e-01,-1.312954835352702909e-01,1.036101211513855169e+01,2.244684021423580880e-02,2.306187925241120346e-02,2.240783782301606492e-02,2.259629167462419777e-02,1.510050810275674893e-01,1.530598559001592196e-01,1.508738349421827607e-01,1.515069443140152627e-01
1.150000000000000050e-01,4.134430721364425881e-02,4.354793729063431706e-02,6.977408345850372173e-02,6.366722056791312978e-02,8.024974594501520231e-02,-1.590831898911331255e-01,8.233588538660338574e-02,3.473344104217977041e-02,9.840732799664525521e-01,-1.309666129255933897e-01,1.036178792037842733e+01,2.244485434733065055e-02,2.307357298130332732e-02,2.240572705656848976e-02,2.259686304050751923e-02,1.510235503952126468e-01,1.531241551674872026e-01,1.508918560696074496e-01,1.515340940174507434e-01
1.175000000000000072e-01,4.128077181494367587e-02,4.361974185127835690e-02,6.983222512688155859e-02,6.372763353350426041e-02,8.086636421567290622e-02,-1.584073536458642795e-01,8.238701788846919394e-02,3.591835968491859099e-02,9.837462746186694806e-01,-1.306376500533986129e-01,1.036257892334835340e+01,2.244283426257303107e-02,2.308523234128002921e-02,2.240361385217398346e-02,2.259736737327888018e-02,1.510418515411738605e-01,1.531882922180796691e-01,1.509098157716207422e-01,1.515609688081698825e-01
1.199999999999999956e-01,4.121729803023995581e-02,4.369151998546495774e-02,6.989016083373020272e-02,6.378615333664966469e-02,8.148226887566215049e-02,-1.577324777083153051e-01,8.243784635066638000e-02,3.710156559911170771e-02,9.834200917917726992e-01,-1.303085964769902516e-01,1.036338510355533415e+01,2.244078001302406145e-02,2.309685733495385127e-02,2.240149822791458883e-02,2.259780477198837859e-02,1.510599844761793542e-01,1.532522669508237512e-01,1.509277140093484570e-01,1.515875688102409358e-01
1.224999999999999978e-01,4.115388764555719114e-02,4.376327103248677658e-02,6.994789098011812423e-02,6.384277816065776767e-02,8.209745666480079695e-02,-1.570585537154381151e-01,8.248837119957919128e-02,3.828303665539303791e-02,9.830947317105677152e-01,-1.299794537616183465e-01,1.036420644049379725e+01,2.243869165206623453e-02,2.310844796471188747e-02,2.239938020184091896e-02,2.259817533753863059e-02,1.510779492125215173e-01,1.533160792640320680e-01,1.509455507442540034e-01,1.516138941539671159e-01
1.250000000000000000e-01,4.109054243660029831e-02,4.383499432735119689e-02,7.000541596828369073e-02,6.389750640560153128e-02,8.271192440262105372e-02,-1.563855733630223066e-01,8.253859286386946992e-02,3.946275111005850128e-02,9.827701945959376184e-01,-1.296502234791898633e-01,1.036504291364751573e+01,2.243656923339815146e-02,2.312000423271761904e-02,2.239725979197201844e-02,2.259847917265999859e-02,1.510957457640443313e-01,1.533797290554539672e-01,1.509633259381404913e-01,1.516399449758158158e-01
1.275000000000000022e-01,4.102726416858234332e-02,4.390668920081284426e-02,7.006273620161382332e-02,6.395033668811882233e-02,8.332566898906715314e-02,-1.557135284053836333e-01,8.258851177444460900e-02,4.064068760533789265e-02,9.824464806648294246e-01,-1.293209072079829214e-01,1.036589450249156030e+01,2.243441281102919599e-02,2.313152614091274969e-02,2.239513701629523151e-02,2.259871638188574658e-02,1.511133741461305469e-01,1.534432162222866269e-01,1.509810395531527571e-01,1.516657214183474434e-01
1.300000000000000044e-01,4.096405459605461513e-02,4.397835497940692090e-02,7.011985208462165331e-02,6.400126784119991585e-02,8.393868740514817683e-02,-1.550424106550440662e-01,8.263812836442474552e-02,4.181682516951642364e-02,9.821235901302353133e-01,-1.289915065323630761e-01,1.036676118649422307e+01,2.243222243927418119e-02,2.314301369101904107e-02,2.239301189276607720e-02,2.259888707152710868e-02,1.511308343756886385e-01,1.535065406611864913e-01,1.509986915517795847e-01,1.516912236301444228e-01
1.325000000000000067e-01,4.090091546274070983e-02,4.404999098548265102e-02,7.017676402292327698e-02,6.405029891396286923e-02,8.455097671354608324e-02,-1.543722119824032790e-01,8.268744306910892627e-02,4.299114321690845897e-02,9.818015232011798599e-01,-1.286620230425025435e-01,1.036764294511897866e+01,2.242999817274795096e-02,2.315446688454015148e-02,2.239088443930812092e-02,2.259899134964833342e-02,1.511481264711397043e-01,1.535697022682800117e-01,1.510162818968555087e-01,1.517164517657394185e-01
1.350000000000000089e-01,4.083784850137368166e-02,4.412159653723733005e-02,7.023347242321346939e-02,6.409742917141700302e-02,8.516253405917878494e-02,-1.537029243154013625e-01,8.273645632594033017e-02,4.416362154768668086e-02,9.814802800827054918e-01,-1.283324583341017566e-01,1.036853975782642934e+01,2.242774006635995035e-02,2.316588572276346777e-02,2.238875467381284262e-02,2.259902932604164125e-02,1.511652504524038099e-01,1.536327009391748599e-01,1.510338105515629525e-01,1.517414059855437258e-01
1.375000000000000111e-01,4.077485543353696895e-02,4.419317094875051949e-02,7.028997769324019096e-02,6.414265809421641762e-02,8.577335666971831751e-02,-1.530345396391738499e-01,8.278516857447051902e-02,4.533424034757022048e-02,9.811598609758579448e-01,-1.280028140081140020e-01,1.036945160407625366e+01,2.242544817530877505e-02,2.317727020676193031e-02,2.238662261413953275e-02,2.259900111220217514e-02,1.511822063408867489e-01,1.536955365689709196e-01,1.510512774794340041e-01,1.517660864557751899e-01
